track_id,min_rank,streams,isrc,artist_id,release_date,explicit,danceability,duration_ms,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,label,rep_ctry,genre
3CA9pLiwRIGtUBiMjbZmRw,80,5977,USCM51800077,3TVXtAsR1Inumwj472S9r4,2018-06-29,1,0.586,210747,0.909,-6.474,0.0705,1e-04,0.119,0.757,93.394,UMG,US,HipHop & Rap
3caMfJGFp53NAH2TuigdNj,26,11051,USAT21701171,4sTQVOfp9vEMCemLw50sbu,2017-05-05,0,0.509,183229,0.712,-5.747,0.111,0,0.102,0.653,99.831,WARNER,US,Electronic & Dance
3Cc3ssgsvdSaEbFT6KHBAv,153,1896,DKUM71700039,2ZuweXv0TkfsidZOLZZoM2,2017-02-03,1,0.669,205227,0.759,-4.398,0.16,8.71e-06,0.149,0.534,104.983,UMG,DK,Pop
3cDdv1Hoe5WcIjR94X3Ou8,163,2502,FR59R1754496,0wwDZj4zgZORjTGhTujAKx,2017-09-22,1,0.841,221124,0.688,-6.519,0.165,3.13e-06,0.0952,0.468,110.016,INDEP,FR,HipHop & Rap
3cfOd4CMv2snFaKAnMdnvK,158,4175,USIR19902220,2iEvnFsWxR0Syqu2JNopAd,1999-01-01,0,0.731,200373,0.867,-5.881,0.032,0,0.0861,0.776,104.019,UMG,US,Pop
3cFsmM51N5zMAuu1nNY4Tw,17,10922,GBUM71604557,3Isy6kedDrgPYoTS1dazA9,2016-11-18,0,0.741,221176,0.891,-2.824,0.119,0,0.256,0.449,102.002,UMG,GB,other
3cGtyUeJwEHyBufXQkF0S8,55,8591,DELV41800527,6gto7HVNhu4ARE3P3g8Y5Y,2018-08-10,1,0.447,173194,0.89,-4.519,0.476,0,0.29,0.597,79.898,INDEP,DE,HipHop & Rap
3cIcZ9nBKNdDjyWVDoU1I6,149,2349,DEE861600386,6UDhlW8uEVBBrqHS3RrKuv,2017-07-14,0,0.443,241453,0.874,-6.014,0.0771,5e-04,0.511,0.288,156.052,SONY,DE,HipHop & Rap
3CJbxqRQ0JNCqboWDNUUeX,136,7065,USUM72000800,7dGJo4pcD2V6oG8kP0tJRR,2020-01-17,1,0.635,303000,0.543,-5.941,0.067,7e-04,0.272,0.036,98.743,UMG,US,HipHop & Rap
3cl7ccNb6y3PUwkK44gyjv,135,3828,ATR981184180,1ZRQwlcCnmtpc2ttdQ5Nbp,2018-09-04,0,0.564,179962,0.473,-15.187,0.029,0.838,0.109,0.454,102.469,INDEP,AT,Pop
3ClBKQkKoaUQ6UOhe2xlJK,61,9404,USWB11801008,4LLpKhyESsyAXpc4laK94U,2020-01-09,0,0.794,342040,0.32,-12.92,0.173,0.134,0.112,0.241,174.088,WARNER,US,HipHop & Rap
3cm86gvPbfwIul6z7axcDV,181,3944,DELV41702933,6gto7HVNhu4ARE3P3g8Y5Y,2018-06-29,1,0.846,161680,0.659,-5.625,0.229,0,0.104,0.419,103.941,INDEP,DE,HipHop & Rap
3CMbqIJKaQyB7kQE3xJ7MK,24,10451,DEQ021801041,18ISxWwWjV6rPLoVCXf1dz,2018-06-01,1,0.8,164400,0.661,-4.482,0.0386,1.98e-06,0.0677,0.674,88.018,INDEP,DE,HipHop & Rap
3cMZod5JulGFZnEMxEOJmG,195,3697,ATUM71900005,1w67D3PakcxjYGt6xPnnke,2019-03-15,0,0.584,178701,0.71,-3.813,0.0447,0,0.117,0.379,128.132,UMG,AT,Electronic & Dance
3cNjgVBKTJ1SvKhunrCdVy,158,1590,AUZN31500442,36jaGQtMj5UWD0eO1fCVdD,2015-11-06,0,0.513,210580,0.768,-4.868,0.0587,0,0.294,0.235,84.264,INDEP,AU,Pop
3cphb8kdsjElYR7r5icK3H,157,5165,USUG11902961,1Hsdzj7Dlq2I7tHP7501T4,2019-10-04,0,0.591,158805,0.841,-4.351,0.0304,0,0.395,0.392,109.034,UMG,US,Pop
3cQ8kXLcGHyPMQXcAnG8iI,132,5337,DEE862000661,3Hvx3BM0K4FHBs9J3k8G6V,2020-04-30,0,0.704,163166,0.54,-9.147,0.357,0,0.0993,0.359,100.922,SONY,DE,HipHop & Rap
3cqPu20DGTGUoZtbJH2Dmi,10,25555,USWB12000024,4rTv3Ejc7hKMtmoBOK1B4T,2020-01-24,0,0.605,193668,0.365,-11.144,0.111,6.83e-06,0.0554,0.224,84.628,WARNER,US,Pop
3CRDbSIZ4r5MsZ0YwxuEkn,51,3869,USAT21500597,3YQKmKGau1PzlVlkL1iodx,2015-05-15,0,0.734,202333,0.637,-5.677,0.141,0,0.0602,0.648,169.977,WARNER,US,Rock
3cRQnpGJ2pJEjQxBIdbKZP,150,2401,USUM71705733,0C0XlULifJtAgn6ZNCW2eu,2017-06-14,0,0.612,248400,0.942,-2.558,0.122,5.97e-06,0.0867,0.474,106.039,UMG,US,Rock
3cS07LwCUTkNXJ3jHsYcam,84,5957,DELV41800523,6gto7HVNhu4ARE3P3g8Y5Y,2018-08-10,1,0.68,182069,0.645,-6.566,0.282,0,0.158,0.207,144.799,INDEP,DE,HipHop & Rap
3CUsYy61rwbmpi6bHDnuD4,56,5038,ATAI71700008,2ErWLckuGFl84nGmg5fwyG,2017-02-17,0,0.839,208240,0.453,-5.982,0.0884,0.001,0.0568,0.171,159.904,INDEP,AT,Rock
3cvbeLKHVG3EYibxcCLVYB,116,3539,DEUM71714425,5C5hEZzr3BmvYcIPfWMnnC,2017-09-29,0,0.557,224735,0.828,-5.776,0.505,0,0.181,0.52,188.901,UMG,DE,HipHop & Rap
3Cw0IAdjDgjyD4AEY4o2ZW,5,23202,DEQ021801746,1eSC1eBG7lH0plb0EYvHrZ,2018-06-29,1,0.551,254763,0.686,-6.163,0.25,0,0.119,0.783,92.048,INDEP,DE,HipHop & Rap
3cXcnVTwS49ziWHwtsVZol,152,3313,DEUM71801074,1hMzMy5THp7jWnMRC0rU36,2018-05-04,1,0.791,197013,0.762,-5.765,0.159,0,0.0798,0.705,140.017,UMG,DE,HipHop & Rap
3cysp2UU6xmV61ZlnQsa8s,112,3070,USQ4E1703344,0ZED1XzwlLHW4ZaG4lOT6m,2018-01-26,0,0.554,191813,0.371,-9.104,0.0361,0,0.0838,0.246,199.824,UMG,US,Soundtrack
3D1rlKmZdpYUeMtRRLNawc,112,3945,GBAHS1800368,4WN5naL3ofxrVBgFpguzKo,2018-06-15,0,0.662,205760,0.844,-5.495,0.0669,0,0.525,0.763,145.007,WARNER,GB,Electronic & Dance
3d3k8g4GTVx9EFIFlOZOEX,41,10965,DEUM71900526,6wWVKhxIU2cEi0K81v7HvP,2019-05-17,0,0.545,255845,0.942,-4.283,0.0417,0.0246,0.0585,0.365,165.066,UMG,DE,Rock
3D3Tkk0d9UmECpH5Fprmuv,74,3349,DEAX11600021,7vHAcPVlEDksRsCfkez2CD,2016-11-25,0,0.702,194622,0.67,-7.288,0.111,0,0.202,0.51,118.987,INDEP,DE,Electronic & Dance
3d9JucRI60arArgQXqtfjJ,169,1888,GBUM71606806,4AVFqumd2ogHFlRbKIjp1t,2017-02-03,0,0.709,202314,0.72,-3.94,0.0366,0,0.347,0.675,115.987,UMG,GB,Electronic & Dance
3dA1Z1MFUVbdY796jNEjr2,31,8804,DEVY81700017,5qZLYtTL3ldN6Uw7OXHESR,2017-10-13,1,0.71,214187,0.618,-5.227,0.343,1.81e-06,0.0815,0.634,91.02,INDEP,DE,HipHop & Rap
3Db8OhBMmNPLv2rHYoP7Wf,116,2563,UK8E21700401,72luDUYRlE8N8lPSgyhiwo,2017-04-14,0,0.612,195852,0.9,-2.101,0.052,1.81e-06,0.431,0.341,124.514,WARNER,US,Electronic & Dance
3dBE30R12dDxc1jBDaqmo3,137,3427,QM24S1804975,7LImGq5KnzQobZciDJpeJb,2018-03-21,1,0.736,175204,0.538,-5.263,0.0477,0,0.121,0.366,110.043,INDEP,US,Pop
3DCPcT6lwFmyWuSmqvj1ke,140,4481,DECE71800207,22qcssYcY9HKu3mgcXXEGq,2018-08-31,0,0.77,202100,0.81,-6.95,0.0615,0,0.25,0.405,110.034,UMG,DE,HipHop & Rap
3dG6tjetoR4GMmUGZUprLt,54,6723,USUM71807687,5K4W6rqBFWDnAN6FQUkS6x,2018-06-01,1,0.555,205547,0.433,-8.559,0.546,0,0.313,0.352,164.236,UMG,US,HipHop & Rap
3DGar7krWlmrXRFHBcQF6z,29,13936,NLZ541800507,4LcUpNlXFEleaLlelmkv2R,2018-06-22,1,0.734,163636,0.765,-5.562,0.0621,0,0.231,0.518,109.989,WARNER,NL,Electronic & Dance
3DhWOfJeeIeAbyzvy2kLh5,147,6638,USEE10181944,5tTsrGPwQRWUsHR2Xf7Ke9,1999-10-08,0,0.26,237507,0.24,-14.43,0.0395,3e-04,0.0978,0.105,74.166,WARNER,US,Pop
3dJj6o9o1fRgrojWjailuz,78,5273,USWB11700218,6XyY86QOPPrYVGvF9ch6wz,2017-05-19,0,0.645,225547,0.688,-4.749,0.0341,0,0.186,0.433,139.957,WARNER,US,Rock
3Dkfcd3DbXGVmM05KCRuFA,42,10922,DECE71900851,0t9IVyFGzH79wIFfhEXddQ,2019-12-05,1,0.754,171356,0.68,-6.331,0.224,0,0.153,0.499,118.008,UMG,DE,HipHop & Rap
3DMVNzSdlJczs27ndVFyr9,83,5926,ATV861200058,1sHqN86MUBlDsePbt8hqzG,2013-02-05,0,0.192,45000,0.208,-17.724,0.0575,0.903,0.0957,0.0307,72.316,INDEP,AT,Soundtrack
3Dnqu8LxUtnSL77hzbhMlF,185,4171,DESO42000003,75ctWsRuGXmxMxnFPkuEwA,2020-03-20,1,0.828,177880,0.462,-8.149,0.339,0,0.0956,0.308,121.866,UMG,DE,HipHop & Rap
3DoBTwfr8yi2LN08SBpFkN,48,8122,USSM11804504,0Y5tJX1MQlPlqiwlOH1tJY,2018-05-04,1,0.706,217405,0.559,-5.216,0.0416,0,0.379,0.252,78.534,SONY,US,HipHop & Rap
3Dqe6DACBnXsMlYuOZkPyB,59,6643,DEFZ71600326,3c96G4d2lUOxhomM2mby5S,2017-06-09,1,0.782,179453,0.712,-6.214,0.2,0,0.142,0.451,92.968,SONY,DE,HipHop & Rap
3DQzlEhOadGyBfahqvZHXa,143,5215,DEQ021902164,7LQLsKs1Qulq0BxYdhRnBU,2019-05-03,1,0.64,174001,0.869,-5.09,0.36,0,0.0667,0.641,95.036,INDEP,DE,HipHop & Rap
3drwaFqLSEjqzjNRbjap0R,1,66209,DECE71900621,4WZGDpNwrC0vNQyl9QzF7d,2019-08-22,1,0.833,155000,0.585,-6.252,0.223,7.01e-06,0.0632,0.663,96.016,UMG,DE,HipHop & Rap
3DsLBZjoU5AYxZXsepHtsW,54,8900,DEUM71900661,2urF8dgLVfDjunO0pcHUEe,2019-05-10,0,0.676,192853,0.792,-4.594,0.0351,0,0.414,0.57,112.004,UMG,DE,Pop
3DtkCLCnmm8TvoqyzJc8Du,162,2264,DEUM71706131,3ZuBEj9ppJe8GSdKaMTfMN,2017-06-16,1,0.796,130627,0.875,-5.172,0.312,0.0022,0.0995,0.301,125.967,UMG,DE,HipHop & Rap
3DtSEQk9ffHw87Ayfk8KXQ,60,5244,FR59R1753449,3PP4drc6wQuyKstnJfXpu1,2017-06-16,0,0.794,199211,0.659,-5.098,0.167,9e-04,0.0923,0.462,96.062,SONY,FR,HipHop & Rap
3Du2K5dLzmduCNp6uwuaL0,42,7208,USUM71707196,6S2OmqARrzebs0tKUEyXyp,2017-09-29,1,0.702,203760,0.635,-6.917,0.265,0,0.283,0.873,144.004,UMG,US,Pop
3Dv1eDb0MEgF93GpLXlucZ,27,11815,USRC11903454,5cj0lLjcoR7YOSnhnX0Po5,2019-11-07,1,0.787,237893,0.673,-4.577,0.158,3.57e-06,0.0904,0.786,110.962,SONY,US,Pop
3dWOuReL6DhczDfhsYXxat,124,2436,GBUM71700129,4TrraAsitQKl821DQY42cZ,2017-05-05,0,0.586,205133,0.666,-5.988,0.0358,0.228,0.283,0.193,88.034,UMG,GB,Pop
3Dwq1oiOFys6Sxr5SslmXw,52,5479,USSM11703954,6KImCVD70vtIoJWnq6nGn3,2017-05-12,0,0.624,189613,0.673,-4.017,0.0268,1.54e-06,0.104,0.458,121.986,SONY,US,Pop
3DWswA9rLLiQ3XU5mTdhsY,182,6197,DEWT11900014,6gto7HVNhu4ARE3P3g8Y5Y,2019-12-13,1,0.646,210040,0.769,-6.087,0.26,0,0.114,0.6,82.89,INDEP,DE,HipHop & Rap
3DXncPQOG4VBw3QHh3S817,4,19006,USSM11703300,0QHgL1lAIqAw0HtD7YldmP,2017-06-22,1,0.609,288600,0.668,-4.284,0.0367,0,0.167,0.811,80.924,SONY,US,HipHop & Rap
3Dz60wNYgx77kkCPlTR6AM,39,10650,DEQ021801393,5pVRwX5ZQR7hfJ18w8ZYkl,2018-08-17,1,0.74,182800,0.814,-4.78,0.0758,0.0058,0.119,0.165,150.042,INDEP,DE,HipHop & Rap
3e0mpxrpVrWj27EpEzs6ZV,92,3970,DEE861600385,6UDhlW8uEVBBrqHS3RrKuv,2017-09-01,0,0.289,233560,0.668,-7.391,0.0652,3.29e-06,0.471,0.329,148.515,SONY,DE,HipHop & Rap
3E2Zh20GDCR9B1EYjfXWyv,13,12683,USKFE1620002,6s22t5Y3prQHyaHWUN1R1C,2017-06-09,0,0.673,201160,0.637,-4.518,0.0429,0,0.184,0.678,123.98,SONY,US,Pop
3e7Y6sfFlIdBMJhX7wpqVO,96,3574,USUM71801134,4xRYI6VqpkE3UwrDrAZL8L,2018-03-09,1,0.824,188600,0.584,-7.098,0.221,0,0.106,0.219,139.965,UMG,US,HipHop & Rap
3e9HZxeyfWwjeyPAMmWSSQ,27,14106,USUM71819361,66CXWjxzNUsdJxJ2JdwvnR,2019-02-08,1,0.717,207320,0.653,-5.634,0.0658,0,0.101,0.412,106.966,UMG,US,Pop
3EB28IRRCjgvEpeOkdixlA,20,11979,DEFZ71600324,3c96G4d2lUOxhomM2mby5S,2017-06-09,1,0.567,218040,0.713,-6.097,0.469,0,0.0716,0.538,78.221,SONY,DE,HipHop & Rap
3ebXMykcMXOcLeJ9xZ17XH,4,17042,NLM5S1600025,60d24wfXkVzDSfLS6hyCjZ,2017-01-27,0,0.584,220883,0.54,-7.786,0.0576,0,0.261,0.195,137.972,SONY,NL,Electronic & Dance
3ecKtWMr8HK99YOs7L6Ps3,30,14237,DECE71900853,0t9IVyFGzH79wIFfhEXddQ,2020-02-06,0,0.808,186404,0.691,-6.777,0.0898,0,0.231,0.615,114.957,UMG,DE,HipHop & Rap
3edzl4zvKFi0D3iuF6cs2f,98,6173,USUG11801819,0VRj0yCOv2FXJNP47XQnx5,2018-10-12,1,0.917,224903,0.786,-4.921,0.208,0,0.195,0.441,143.038,UMG,US,HipHop & Rap
3ee8Jmje8o58CHK66QrVC2,1,36997,USUG11800208,15UsOTVnJzReFVN1VCnxy4,2018-03-16,1,0.74,166606,0.613,-4.88,0.145,0.0037,0.123,0.473,75.023,UMG,US,Pop
3eekarcy7kvN4yt5ZFzltW,5,42714,USSM11904276,0Y5tJX1MQlPlqiwlOH1tJY,2019-10-04,1,0.598,175721,0.427,-8.764,0.0317,5.83e-06,0.21,0.0605,76.469,SONY,US,HipHop & Rap
3eFJqPe8VUYrABbFjSauuj,52,6115,INS182000074,3h1fFIofdTGrHbqisHyWgI,2017-07-17,0,0.948,214700,0.405,-6.516,0.0795,0,0.0804,0.728,121.021,INDEP,IN,Pop
3EfugazgSddQvzZpkof5I4,51,5815,GBAHS1700195,1zNqDE7qDGCsyzJwohVaoX,2017-02-10,0,0.698,200105,0.882,-3.078,0.0863,0,0.15,0.445,106.083,WARNER,GB,Pop
3efx2uTTyqutr8L0aB9qve,58,6158,DEAR41222192,1wVYzgSIQSBNYYav8hUNal,2012-06-21,0,0.805,390000,0.44,-10.385,0.0699,0.934,0.0918,0.182,127.982,INDEP,DE,Electronic & Dance
3eG2nana2IvMbAH57n71Ht,132,2978,DEAW11700003,0nwid3SFCGyXxnllTHzHPd,2017-10-06,0,0.638,190653,0.478,-6.193,0.0354,0,0.562,0.469,122.98,SONY,DE,Electronic & Dance
3EGHBiCZ3nJ0zDyejKHrZA,150,3548,DEQ021801392,0r0R5nIjDY04TfxRM10Bcb,2018-07-20,1,0.575,362371,0.742,-8.972,0.147,0,0.342,0.62,159.985,INDEP,DE,HipHop & Rap
3EIaMTBMRM42nbEROLg7cZ,186,1915,USUM71703851,2RQXRUsr4IW1f3mKyKsy4B,2017-05-05,0,0.568,227067,0.494,-8.365,0.0309,1e-04,0.109,0.293,165.183,UMG,US,Rock
3eLWJ29j2FGM91T7aGlHHW,109,9696,USCA28600137,7v4imS0moSyGdXyLgVTIV7,1990-01-01,0,0.559,86200,0.381,-9.446,0.0288,0,0.0898,0.667,101.754,UMG,US,Classics & Jazz
3EmmCZoqpWOTY1g2GBwJoR,10,12221,USUS11600503,77AiFEVeAVj2ORpC85QVJs,2016-12-10,0,0.647,198774,0.932,-3.515,0.0824,1.5e-06,0.0574,0.374,114.991,SONY,US,Electronic & Dance
3eMwf7uAEn1VJcmd12gMmi,1,41025,DEFZ71800064,4WZGDpNwrC0vNQyl9QzF7d,2018-10-12,0,0.749,237333,0.596,-4.374,0.447,0,0.155,0.205,179.989,SONY,DE,HipHop & Rap
3ENfrioOpwovY3HrIAX3UC,176,3948,NLE3T1400081,1g0fXhQMHAxlRyIBkCbuE7,2019-01-30,0,0.43,168301,0.702,-4.67,0.0745,0,0.149,0.789,80.302,INDEP,NL,Pop
3eNRpOVS82tR5p9KWxzoHF,168,11187,GBUM71906340,4EPJlUEBy49EX1wuFOvtjK,2019-12-06,0,0.5,172267,0.247,-6.941,0.0263,0,0.127,0.307,97.168,UMG,GB,Pop
3eNW88Rdhs8Tzi8KNlit0e,56,9430,DEFZ71800006,3c96G4d2lUOxhomM2mby5S,2018-09-28,1,0.854,105503,0.724,-7.352,0.125,0,0.145,0.656,123.127,SONY,DE,HipHop & Rap
3EPXxR3ImUwfayaurPi3cm,6,18385,AUUM71800255,3QSQFmccmX81fWCUSPTS7y,2018-06-29,1,0.553,196373,0.586,-6.319,0.0362,0,0.0813,0.443,126.684,UMG,AU,Pop
3eR23VReFzcdmS7TYCrhCe,2,22772,SEBGA1700015,23fqKkggKUBHNkbKtXEls4,2017-02-16,0,0.64,220781,0.533,-6.596,0.0706,0,0.0864,0.515,99.968,SONY,SE,Electronic & Dance
3erQbQoTqk5pj62Fs1Eoo9,145,1563,UKG8V1600004,6I80dm7Ux4Cna1JTbSroQv,2016-07-29,0,0.498,241429,0.293,-11.516,0.0326,0,0.0752,0.39,83.904,INDEP,US,Pop
3eS1VMcEmq2IUgpaeDysCb,163,5289,GBAHS1900729,4ScCswdRlyA23odg9thgIO,2018-10-12,0,0.686,197876,0.693,-6.245,0.131,0,0.136,0.699,124.206,WARNER,GB,Pop
3Esn90IzUHMGq1xLaiCsex,111,5610,ATWF51800087,3r5Kc95Oz8lDc8BL9ChO7n,2020-05-01,0,0.843,202053,0.51,-7.287,0.13,1.01e-06,0.167,0.26,123.062,INDEP,AT,Pop
3eVuglKxN2sjoIGHAsFAge,175,3481,USUM71822027,5CiGnKThu5ctn9pBxv7DGa,2019-01-04,0,0.337,191465,0.241,-9.849,0.0527,0.0112,0.131,0.181,81.916,UMG,US,Pop
3EVvVsLzXbW9VUAxbS70yX,92,5323,DEA621800481,3drqpTL4sQOckmAfF9i1wg,2018-07-27,1,0.721,192147,0.717,-5.219,0.156,0.0028,0.403,0.408,120.048,WARNER,DE,HipHop & Rap
3eXr4wIPq5uOuRz1LM6eHj,148,3813,ATR981183698,3glIO6c72VhHmxEyIoLeFm,2018-09-02,0,0.502,224462,0.499,-12.091,0.0834,0,0.103,0.371,94.695,INDEP,AT,Pop
3eZW9A7HaDmkyFyUlqIUM5,15,17002,DEA622000033,2JwyRtuXf2l6sTnSnGVIa1,2020-04-03,1,0.78,222707,0.686,-6.166,0.531,0,0.118,0.392,126.017,WARNER,DE,HipHop & Rap
3F23UghPZhrix9SXebUuWY,190,3256,DEQ021801388,0r0R5nIjDY04TfxRM10Bcb,2018-09-14,1,0.558,246596,0.673,-7.871,0.177,0,0.354,0.695,183.914,INDEP,DE,HipHop & Rap
3FDrI0FLKzrYQiWxPhqV2W,68,4410,GBARL1700769,7CajNmpbOovFoOoasH2HaY,2017-05-12,1,0.754,272667,0.762,-4.486,0.0849,1e-04,0.224,0.673,92.002,SONY,GB,Pop
3fEoJxnPpfIHwFHKiFtqbA,195,4463,GBHMU2000041,3e7awlrlDSwF3iM0WBjGMp,2020-03-27,0,0.626,200299,0.749,-5.406,0.0443,0,0.215,0.6,90.033,SONY,GB,Pop
3FGiFUJRRp5RGikVrs6kig,46,9973,USRC11903811,3DiDSECUqqY1AuBP8qtaIa,2020-01-09,0,0.655,208208,0.722,-4.726,0.048,0,0.133,0.298,90.099,SONY,US,Pop
3FHppoOv1gMexzC9XyMCFz,36,10230,DETM41610372,3GBBxBdoolb0B5YizZq9bF,2018-10-26,1,0.791,209280,0.762,-6.47,0.156,0,0.109,0.804,77.53,UMG,DE,HipHop & Rap
3FHXUqaUer9o231Je1zxIN,129,6686,GBAHS1900724,6eUKZXaKkcviH0Ku9w2n3V,2019-07-12,0,0.469,204507,0.631,-6.569,0.0853,0,0.14,0.763,91.418,WARNER,GB,Pop
3FiE2d325mIOc4YjkSLVJR,139,2260,USUM71602110,66CXWjxzNUsdJxJ2JdwvnR,2016-05-20,1,0.635,194840,0.738,-4.424,0.0519,0,0.15,0.428,130.971,UMG,US,Pop
3Fj47GNK2kUF0uaEDgXLaD,14,18715,USUM71900767,6qqNVTkY8uBg9cP3Jd7DAH,2019-03-29,0,0.853,221543,0.351,-10.198,0.241,9.38e-06,0.752,0.282,118.028,UMG,US,Rock
3fJua408ovMRQ0JYGepaAY,121,2116,NLZ541600282,1bZDq4po4dMIpN74Zendm0,2016-05-20,0,0.645,170496,0.835,-4.374,0.045,0,0.0947,0.438,121.997,SONY,NL,Electronic & Dance
3FM6XiW9zwexQppdAxgWyw,73,6059,DELV41800048,4lDiJcOJ2GLCK6p9q5BgfK,2018-04-27,0,0.517,265854,0.738,-6.393,0.377,0,0.207,0.711,95.111,WARNER,DE,HipHop & Rap
3fpVWegR6YOS1Yk5HSMYIq,10,17282,USUM71710835,246dkjvS1zLTtiykXe5h60,2018-04-27,0,0.625,221787,0.536,-5.428,0.0776,0,0.167,0.253,159.914,UMG,US,HipHop & Rap
3FQCJI2t5LTbsRPfYVBSVB,57,7410,USWB11700221,6XyY86QOPPrYVGvF9ch6wz,2017-05-19,0,0.653,216281,0.839,-5.077,0.0685,0,0.068,0.669,149.034,WARNER,US,Rock
3FQymOtR3kycPTo2mHJq5S,23,19988,DEQ021906963,0Dvx6p8JDyzeOPGmaCIH1L,2019-11-01,1,0.452,86907,0.397,-12.676,0.339,7.55e-06,0.0743,0.0982,88.461,INDEP,DE,HipHop & Rap
3frUvGrmGcay91lvFbOgsN,42,9886,SEBGA2000135,23fqKkggKUBHNkbKtXEls4,2020-03-27,0,0.794,183067,0.728,-6.759,0.114,8.82e-06,0.227,0.36,105.024,SONY,SE,Electronic & Dance
3FTKzJI05mtKBIouwQcEpZ,157,1565,GBLAZ1600769,7HkIxdAV13bOrkOhh6H3Dg,2017-02-17,0,0.761,238955,0.614,-9.339,0.0774,0.256,0.123,0.546,104.016,INDEP,GB,Pop
3FWRHYAN0C050cpvD67Sk2,14,19314,DEA621900802,3drqpTL4sQOckmAfF9i1wg,2019-07-26,1,0.856,173987,0.763,-5.537,0.08,0.0226,0.256,0.776,122.048,WARNER,DE,HipHop & Rap
3FYZZWnYbh7sCXBgJVXd6m,83,11522,USMO10110171,7guDJrEfX3qb6FEbdPA5qi,1967-11-01,0,0.558,187000,0.383,-15.53,0.0594,0,0.102,0.389,134.064,UMG,US,other
3Fzlg5r1IjhLk2qRw667od,199,3526,GBBBL9902165,6xeFne1rkxMhKSW3ipvkdV,2000-06-01,0,0.632,232693,0.858,-3.463,0.035,0,0.347,0.872,119.397,SONY,GB,Pop
3g0mEQx3NTanacLseoP0Gw,84,8528,USQX91901353,69GGBxA162lTqCwzJG5jLp,2019-12-06,0,0.528,209880,0.511,-8.144,0.0324,0,0.101,0.351,100.1,SONY,US,Electronic & Dance
3g5VGOh2K2A6MgKzHmCjFq,74,8202,DEQ022006517,2gtmbs0Uas9TBSMqkA4zjE,2020-05-15,0,0.935,107680,0.536,-6.338,0.155,0,0.156,0.289,130.013,INDEP,DE,HipHop & Rap
3g62kHCCbNwhEKYywx5Xwz,144,1864,DEQ121319219,0r0R5nIjDY04TfxRM10Bcb,2013-08-02,1,0.733,218964,0.751,-6.171,0.0828,0,0.149,0.701,126.018,INDEP,DE,HipHop & Rap
3G6RFwMCftraVUXe46UdZG,29,16326,DEBL61800830,4PvnP3yCzrT289cX3wCdOx,2019-11-08,1,0.802,150733,0.648,-8.756,0.0574,0.221,0.239,0.427,84.024,INDEP,DE,HipHop & Rap
3g9Mi3kTzzmjBUXN7wnGjI,103,3573,USUM71712002,6oMuImdp5ZcFhWP0ESe6mG,2018-01-26,1,0.9,303077,0.517,-5.4,0.204,0,0.316,0.173,138.012,UMG,US,HipHop & Rap
3Ga6eKrUFf12ouh9Yw3v2D,122,3297,BRWMB0700761,7FNnA9vBm6EKceENgCGRMb,2017-11-19,0,0.775,193456,0.679,-4.985,0.135,1e-04,0.068,0.619,166.008,WARNER,BR,other
3GCdLUSnKSMJhs4Tj6CV3s,17,11465,USUM71713947,2YZyLoL8N0Wb9xBt1NhZWg,2018-02-09,1,0.698,232187,0.633,-4.946,0.0597,2e-04,0.0926,0.552,96.924,UMG,US,HipHop & Rap
3gFA1cDFB2pcpvoZThsTHe,33,12230,DEQ021801193,18ISxWwWjV6rPLoVCXf1dz,2018-06-22,0,0.691,173360,0.478,-7.81,0.0824,6.31e-06,0.136,0.341,157.046,INDEP,DE,HipHop & Rap
3gFGqm3n4eyFCHdlUip7xb,160,2001,CH3131600916,7GMot9WvBYqhhJz92vhBp6,2017-05-10,0,0.866,207218,0.621,-3.54,0.0751,0.0363,0.154,0.721,123.986,INDEP,CH,Pop
3gH7k48SZMTMdn4GUaIaZR,78,9216,DEUM71901965,10XY9PZCJKzUFzZOdtlQLU,2019-06-27,1,0.522,235067,0.755,-5.25,0.423,0,0.172,0.358,94.404,UMG,DE,HipHop & Rap
3ghPeGA7IkGIZsrIKw9wbi,152,1824,QMUY41500191,738wLrAtLtCtFOLvQBXOXp,2015-06-01,1,0.704,186448,0.784,-4.463,0.142,0,0.419,0.656,100.083,WARNER,US,Electronic & Dance
3GJLwEm2T7b8LaEEOFRyRM,33,12684,DEFZ71800010,3c96G4d2lUOxhomM2mby5S,2018-09-28,1,0.604,171067,0.856,-4.765,0.335,0,0.109,0.612,66.805,SONY,DE,HipHop & Rap
3glSEBV5MXxloXJRbZ53x5,139,2488,DEQ121746098,28gHcaI0rBIqOYmDRx5AnP,2017-03-24,0,0.741,233427,0.66,-3.982,0.105,0,0.0768,0.153,146.023,INDEP,DE,HipHop & Rap
3GLW6tRmupXtWYj38MUj0U,144,2026,USUS11700002,2IjiuEObrCKyZvSb8xLxG9,2017-02-03,0,0.551,202778,0.574,-6.955,0.0455,6e-04,0.162,0.399,108.035,SONY,US,Electronic & Dance
3GmfHF5RUe6r5C9UbvIXQp,1,75133,DECE71900352,5p7mWeX4RlvqBCxylfiXdE,2019-07-18,0,0.426,197832,0.669,-7.154,0.0907,0.035,0.108,0.0983,93.136,UMG,DE,HipHop & Rap
3goH7O78TLkV9RhCAyM4AT,1,76552,DEQ322000135,1qQLhymHXFPtP5U8KNKsm6,2020-05-08,0,0.811,173761,0.645,-8.008,0.104,0,0.103,0.474,129.967,SONY,DE,HipHop & Rap
