week,track_id,region,streams,rank
2018-12-23,5Fla3zyOCcIRqrDoKLU0DP,at,59823,25
2018-12-23,5hslUAKq9I9CG2bAulFkHN,at,82389,18
2018-12-23,5IaHrVsrferBYDm0bDyABy,at,22520,100
2018-12-23,5JEx7HbmvHQQswJCsoo9rA,at,43129,36
2018-12-23,5kfNriitmkNE8mUbZ7gbq8,at,19143,92
2018-12-23,5KHzV8Gf3aweIMImliFAOs,at,82232,17
2018-12-23,5lyikKk6KFWfWCuDDir9Fx,at,37503,61
2018-12-23,5MPd7GzOkGRoFBaSqmqiSL,at,16156,122
2018-12-23,5MQnMbyLe8aviuxO4Wwh3L,at,15392,129
2018-12-23,5N5k9nd479b1xpDZ4usjrg,at,37706,53
2018-12-23,5p7ujcrUXASCNwRaWNHR1C,at,83209,16
2018-12-23,5P8EPCYTLW2bR4PanlvEpI,at,55436,40
2018-12-23,5PBNu79LTOfx1vM1MdxHxP,at,10698,163
2018-12-23,5PCS7feLWXvEsp5s5fSpXe,at,10109,131
2018-12-23,5PdzMDbwPlqzXuauAarup3,at,9818,186
2018-12-23,5q0zwlgBB0Ub29dw7wcWKc,at,10621,171
2018-12-23,5Q2P43CJra0uRAogjHyJDK,at,34325,72
2018-12-23,5qqabIl2vWzo9ApSC317sa,at,6646,185
2018-12-23,5So7I57REc1EqHqmVEb4NE,at,8005,175
2018-12-23,5T8EDUDqKcs6OSOwEsfqG7,at,22029,101
2018-12-23,5tAa8Uaqr4VvA3693mbIhU,at,33441,61
2018-12-23,5UhZzVVN80wpa08kzCJHBh,at,7107,194
2018-12-23,5umJVEAPT2SocCoB99ZoaH,at,16393,117
2018-12-23,5UtiebKGhsSce9gX1qCqic,at,43719,48
2018-12-23,5vdp5UmvTsnMEMESIF2Ym7,at,10354,165
2018-12-23,5x37oQPX5730aqxlvXT2qa,at,38104,63
2018-12-23,5xDrO9DEDJGUQGfyoHvgDJ,at,7327,189
2018-12-23,5xlS0QkVrSH7ssEbBgBzbM,at,18886,100
2018-12-23,5XM67HdnPub0nMDqJEUPdy,at,43179,48
2018-12-23,5Xn4IyTtW6FUGIUyWjbUHG,at,15784,122
2018-12-23,60SdxE8apGAxMiRrpbmLY0,at,6449,191
2018-12-23,63SevszngYpZOwf63o61K4,at,26320,74
2018-12-23,65awclibIvEl9N5kSANFii,at,20483,99
2018-12-23,65Q2mv3UlVi9eO70OpsmSe,at,55866,32
2018-12-23,66BjcDhhwWCcQIBxHMpKXh,at,3310,192
2018-12-23,66WPXyhXqMlkM1kZhyEXWK,at,7354,187
2018-12-23,6bNuwzORFWORu9Ym7dBCPl,at,41898,50
2018-12-23,6cw1OgKsuEWQbmQb5Z4a3T,at,8172,170
2018-12-23,6Cy4jkukjKnIqGYkU7xCeF,at,6557,193
2018-12-23,6DCZcSspjsKoFjzjrWoCdn,at,16619,116
2018-12-23,6DwnAl6l63e83dDgIzY8P4,at,6800,200
2018-12-23,6gDqTTjSav4gA7U3g0nNV9,at,24278,82
2018-12-23,6Gy7rXB6Ku5vIWC7WGWsl3,at,32881,76
2018-12-23,6h5PAsRni4IRlxWr6uDPTP,at,17518,109
2018-12-23,6hFmSZIw5gmn9mK4hfqozy,at,58469,37
2018-12-23,6hSbkhKnY0INN355GvKmgO,at,50327,52
2018-12-23,6mQLN3zRtAp6ovjusyYKrV,at,11273,148
2018-12-23,6MWtB6iiXyIwun0YzU6DFP,at,69283,11
2018-12-23,6Pgkp4qUoTmJIPn7ReaGxL,at,11273,146
2018-12-23,6pVW5LRWgeLaHudxauOTJU,at,108090,13
2018-12-23,6pyIRpxFSGo6iYIwRtj4xG,at,7060,196
2018-12-23,6s2wpWPFPAgKg2LXxi1Oee,at,46243,39
2018-12-23,6tjituizSxwSmBB5vtgHZE,at,41297,59
2018-12-23,6wHRm1KR8pzVDPdmR6Qovj,at,6485,191
2018-12-23,6WkbQW89dlU7z6Tr99P0nl,at,21770,115
2018-12-23,6XqvFyJGdUD5IWee02ARKU,at,6491,189
2018-12-23,6xTU6B6nFwKKTSZ9ySXS80,at,11947,138
2018-12-23,6YH4GanBHEi4oRsqvKFMwv,at,8474,161
2018-12-23,6YJdPrH3i2POzu7hdHIRrb,at,28921,85
2018-12-23,6zeeWid2sgw4lap2jV61PZ,at,17649,108
2018-12-23,70f0ToGXTEtLKFSwHMbHoC,at,44974,40
2018-12-23,71azyw4EJDlGru5Uw6DGzT,at,19388,103
2018-12-23,71XGMPKmWtVxO7bGcGZhbn,at,73838,20
2018-12-23,72gemWtPeCOrRnX4PhjNNk,at,14570,156
2018-12-23,75clRtmtXSkZsPm6SjjQ5j,at,33511,67
2018-12-23,76cy1WJvNGJTj78UqeA5zr,at,11665,141
2018-12-23,77VLYTyrdlHEWcjhjQoXlz,at,17889,105
2018-12-23,77YLeSEI8unMbZVWNUqioQ,at,11367,144
2018-12-23,78pn8k7RogKo2oxl0DyX6d,at,16014,132
2018-12-23,78QR3Wp35dqAhFEc2qAGjE,at,14561,145
2018-12-23,79a2ejVzj2SpXkpWdfv1Co,at,7981,177
2018-12-23,7BvCDrlYwJ5D9RUqvvs3BT,at,9011,151
2018-12-23,7DNGqrLnd07C2FPpAdn6cc,at,10002,135
2018-12-23,7dt6x5M1jzdTEt8oCbisTK,at,44333,41
2018-12-23,7ecGSqT8Ulbzhs5QwgWGVN,at,54848,44
2018-12-23,7ef4DlsgrMEH11cDZd32M6,at,15750,123
2018-12-23,7f4zVC7NpraLjXjFx9DNDt,at,22613,88
2018-12-23,7F9oCEKbqjN99cV5HpvYER,at,32615,73
2018-12-23,7fa9MBXhVfQ8P8Df9OEbD8,at,38849,55
2018-12-23,7faDzZnZYqTyYThx2sbHVQ,at,9379,147
2018-12-23,7FGq80cy8juXBCD2nrqdWU,at,58008,32
2018-12-23,7gcKoI9KokClK9ZUjNFgZa,at,20798,97
2018-12-23,7inXu0Eaeg02VsM8kHNvzM,at,41641,57
2018-12-23,7JSqlTT3QoWkSFm616PdZH,at,9538,142
2018-12-23,7K7MUBCnzgBAvMVW2RTWNs,at,49617,29
2018-12-23,7KPGeiXWDsGEvFK62wzU8E,at,320792,1
2018-12-23,7L673Cv2lzQJkG4eyqjG0Q,at,29169,80
2018-12-23,7Lbxvt42JsNSKVCaN63qhD,at,159782,6
2018-12-23,7LxsehOTDXTpsuWAMWXe9o,at,19814,92
2018-12-23,7m9OqQk4RVRkw9JJdeAw96,at,13589,172
2018-12-23,7pdF27mSDuPWhppnHAmWHa,at,17433,115
2018-12-23,7qiZfU4dY1lWllzX7mPBI3,at,14353,151
2018-12-23,7qRBiX2P5wDMD5wkXEsRMD,at,12322,107
2018-12-23,7taXf5odg9xCAZERYfyOkS,at,101432,14
2018-12-23,7tFiyTwD0nx5a1eklYtX2J,at,35175,69
2018-12-23,7uM7YZwNZqdDMG0NfGhmux,at,26403,75
2018-12-23,7vGuf3Y35N4wmASOKLUVVU,at,10294,179
2018-12-23,7vQbuQcyTflfCIOu3Uzzya,at,81967,20
2018-12-23,7xapw9Oy21WpfEcib2ErSA,at,53724,37
2018-12-23,7y5chiQbuvviOYUfUmOPqo,at,30598,94
2018-12-23,7ycWLEP1GsNjVvcjawXz3z,at,13893,167
2018-12-30,03CbQgFxnBFoaaVJTfEqMD,at,4366,123
2018-12-30,04MLEeAMuV9IlHEsD8vF6A,at,26481,141
2018-12-30,04ZTP5KsCypmtCmQg5tH9R,at,30777,109
2018-12-30,05Mp2UJulSttxQ4E6hQPH3,at,38131,84
2018-12-30,06xtJscJRJBZjTThCy46iq,at,24137,121
2018-12-30,08bNPGLD8AhKpnnERrAc6G,at,47601,33
2018-12-30,09IStsImFySgyp0pIQdqAc,at,37130,53
2018-12-30,0bjRU06oKQ7Rt7kle9zA2b,at,18871,174
2018-12-30,0ddAWjo6WPuXgF36mfEZQm,at,6166,198
2018-12-30,0dGSOCj6hdV5Nr0V8FjONc,at,84211,15
2018-12-30,0e7ipj03S05BNilyu5bRzt,at,48766,54
2018-12-30,0E9ZjEAyAwOXZ7wJC0PD33,at,110436,6
2018-12-30,0eKKoqxVuKTQAfzNXlCeCD,at,32258,104
2018-12-30,0EMmVUYs9ZZRHtlADB88uz,at,4324,200
2018-12-30,0FkLMOUTkSTPSAYkIXQ579,at,8343,151
2018-12-30,0fMPGhXjm1E1CGKkHRSBro,at,6155,190
2018-12-30,0FZ4Dmg8jJJAPJnvBIzD9z,at,56360,39
2018-12-30,0HKQM0ehEP4MLRzBc3ypiv,at,34586,58
2018-12-30,0jB0RNZIfaihaDKNmdrI40,at,62053,32
2018-12-30,0JP9xo3adEtGSdUEISiszL,at,35622,82
2018-12-30,0kLA41xkWzzYzMIEGFuDkP,at,175012,2
2018-12-30,0KOhez5W5lHIJhhlTLhCmg,at,7295,104
2018-12-30,0LH2h4pwiX1iY3KDuONOb6,at,12283,121
2018-12-30,0lsRatBUs9HNIZAmoGABzk,at,3969,131
2018-12-30,0oZyouBDStcJEUbTmSfys2,at,64328,26
2018-12-30,0pqnGHJpmpxLKifKRmU6WP,at,25513,143
2018-12-30,0pVE0otGuUr9ya4T3p8A19,at,3690,159
2018-12-30,0RMrNZG8THmtHXU90tfsQY,at,37228,81
2018-12-30,0rwFsapoy5sQ0s74zwBTVj,at,5436,150
2018-12-30,0tgVpDi06FyKpA1z0VMD4v,at,19827,154
2018-12-30,0todbbT9g5uQGbeFCiBf2F,at,36249,77
2018-12-30,0tp6mwUt99QnfY95T30Lqj,at,30525,118
2018-12-30,0WdGQhoAP2LBsqr5Jhit2g,at,5843,137
2018-12-30,0YammaEkYSeo9vQYZ1OwS6,at,52558,40
2018-12-30,10Igtw8bSDyyFs7KIsKngZ,at,6193,127
2018-12-30,116H0KvKr2Zl4RPuVBruDO,at,38130,70
2018-12-30,13hvHEstJ4sNbzdroPrPI3,at,43139,63
2018-12-30,14JzyD6FlBD5z0wV5P07YI,at,43802,56
2018-12-30,14kafeLy8vQRvGhA9nQnC8,at,20826,151
2018-12-30,14mHfNsSHN0FbLftyjrV9g,at,19701,154
2018-12-30,14sOS5L36385FJ3OL8hew4,at,39147,63
2018-12-30,1fyvQWmRbW81M0xXKI1Rrk,at,21231,146
2018-12-30,1h2xVEoJORqrg71HocgqXd,at,4386,197
2018-12-30,1HagMz5nWk1HmevNCBOxF3,at,8375,79
2018-12-30,1hEUZVap65B5UwJKJMJyWD,at,12876,173
2018-12-30,1hYr1CRD22M1uHr0aPCEGm,at,20854,147
2018-12-30,1imtCbjVIxYIkurjkye7Dg,at,20246,156
2018-12-30,1IPRghUN3LFPNbCTsfBJx9,at,152930,4
2018-12-30,1Je1IMUlBXcx1Fz0WE7oPT,at,7229,173
2018-12-30,1KVczjazCcCCgM3gXXUl47,at,3094,191
2018-12-30,1LcvTvRfWrQjrF6aymfugd,at,71073,24
2018-12-30,1MFSD0AkPk8Yq7TDEhrHcb,at,47294,30
2018-12-30,1mqlc0vEP9mU1kZgTi6LIQ,at,4641,177
2018-12-30,1N7YeVU0ZwAFbOhwM61ef6,at,19792,143
2018-12-30,1NJcg626wLln4pGHpiV7mf,at,32007,91
2018-12-30,1rCcsYnmqbMYdkG7kS9GC5,at,78738,19
2018-12-30,1RcWWgnw5fVm3wcNq11zBu,at,4906,167
2018-12-30,1rfofaqEpACxVEHIZBJe6W,at,30909,87
2018-12-30,1rqqCSm0Qe4I9rUvWncaom,at,167438,3
2018-12-30,1SDWa2NAPvVjLhIXDM9Zgi,at,38813,73
2018-12-30,1sgKE7YUAhGDLNUU1ByEWu,at,4501,187
2018-12-30,1TfqLAPs4K3s2rJMoCokcS,at,4452,191
2018-12-30,1tT55K6VEyO6XFDxK4lDQe,at,3422,166
2018-12-30,1uGERQ2DVv7j9WSsWzOHVp,at,12413,189
2018-12-30,1wtKmJbFITh1WRz70QWksh,at,41160,62
2018-12-30,1xzBco0xcoJEDXktl7Jxrr,at,33832,99
2018-12-30,1zB4vmk8tFRmM9UULNzbLB,at,25932,145
2018-12-30,1zi7xx7UVEFkmKfv06H8x0,at,4346,198
2018-12-30,1zl1smQ584EZKCfLVeYWNq,at,33845,94
2018-12-30,214Mx6MSJhtaO1uPtZGqLH,at,42017,45
2018-12-30,222B3aljXx6fFwKmFjuBED,at,21247,156
2018-12-30,22An65gG31JLf9n18qjdhZ,at,11725,186
2018-12-30,2374M0fQpWi3dLnB54qaLX,at,28405,112
2018-12-30,25sgk305KZfyuqVBQIahim,at,211841,1
2018-12-30,25V3y1lVPuZ09ZcmliMAmQ,at,7309,176
2018-12-30,27rdGxbavYJeBphck5MZAF,at,59682,37
2018-12-30,27SdWb2rFzO6GWiYDBTD9j,at,5371,153
2018-12-30,285pBltuF7vW8TeWk8hdRR,at,40519,75
2018-12-30,2BgEsaKNfHUdlh97KmvFyo,at,43984,65
2018-12-30,2c7GlMNmF7pbohjykutmLP,at,33110,94
2018-12-30,2dpaYNEQHiRxtZbfNsse99,at,102857,8
2018-12-30,2eNSyVH3sNPiAj9WpRYK73,at,66108,27
2018-12-30,2eRq2jwsZtb0uGH4qUsvT1,at,33857,93
2018-12-30,2fuCquhmrzHpu5xcA1ci9x,at,25952,124
2018-12-30,2FUNBaa5DwItJtYEBgAblU,at,20079,144
2018-12-30,2FY7b99s15jUprqC0M5NCT,at,43862,59
2018-12-30,2G7V7zsVDxg1yRsu7Ew9RJ,at,25508,142
2018-12-30,2hIY4sjfMeKwXXh2LvhrMo,at,35616,99
2018-12-30,2IRZnDFmlqMuOrYOLnZZyc,at,40682,70
2018-12-30,2iUXsYOEPhVqEBwsqP70rE,at,42977,65
2018-12-30,2kx7rcukcL50UysnBiWJxf,at,22110,126
2018-12-30,2LskIZrCeLxRvCiGP8gxlh,at,64485,34
2018-12-30,2NWZiXyRdKEolP8QrjBGmp,at,2979,198
2018-12-30,2P91MQbaiQOfbiz9VqhqKQ,at,21347,133
2018-12-30,2PAYSgrVOBz8RJqp9B7QLu,at,158887,4
2018-12-30,2PpruBYCo4H7WOBJ7Q2EwM,at,6116,128
2018-12-30,2qT1uLXPVPzGgFOx4jtEuo,at,25561,148
2018-12-30,2QZ7WLBE8h2y1Y5Fb8RYbH,at,16047,174
2018-12-30,2RP8Svo0pMwZXnVcmOffDw,at,48304,38
2018-12-30,2rPE9A1vEgShuZxxzR2tZH,at,86941,15
2018-12-30,2RSHsoi04658QL5xgQVov3,at,50605,44
2018-12-30,2RttW7RAu5nOAfq6YFvApB,at,8557,195
2018-12-30,2rywPj7CeWfOCri6uZiOw0,at,14745,26
2018-12-30,2rZfKyWzXoxQe2DBlvZ2sP,at,3753,153
2018-12-30,2SRVj6ceeIffVEm9NFyRHI,at,51097,46
2018-12-30,2t8yVaLvJ0RenpXUIAC52d,at,3011,195
2018-12-30,2TIlqbIneP0ZY1O0EzYLlc,at,16297,147
2018-12-30,2U5cq89GCnsR1yixKkC8d5,at,13864,92
2018-12-30,2VxeLyX666F8uXCJ0dZF8B,at,68267,25
2018-12-30,2vzQotgEoJMvqOQp9XxqFR,at,46979,55
2018-12-30,2WfaOiMkCvy7F5fcp2zZ8L,at,4840,169
2018-12-30,2xGfRJWGojhSv9VKAfjKh1,at,21917,139
2018-12-30,2xJCMIJfcNYDc5iR0sAm2O,at,14135,86
2018-12-30,2xLMifQCjDGFmkHkpNLD9h,at,54615,46
2018-12-30,2z4pcBLQXF2BXKFvd0BuB6,at,12225,68
2018-12-30,2zy9TMoZlYGuCNY4TLqG24,at,33912,80
2018-12-30,30K9xVNSog0DVr5ey5yVoY,at,58841,37
2018-12-30,31Zs71Yb7YoPlFx2p1uKRX,at,126510,7
2018-12-30,38KR9aB0bPkjM4gKhKr7tr,at,88726,15
2018-12-30,38zwkK6TtTjIW9tpYBfZ3D,at,4993,164
2018-12-30,3a8SCGDMZVKRPgjY8MplFQ,at,35122,90
2018-12-30,3AXtDUSO78KrGa9Rq8rWUS,at,39032,67
2018-12-30,3bidbhpOYeV4knp8AIu8Xn,at,11515,78
2018-12-30,3CA9pLiwRIGtUBiMjbZmRw,at,4426,195
2018-12-30,3DGar7krWlmrXRFHBcQF6z,at,43450,29
2018-12-30,3ee8Jmje8o58CHK66QrVC2,at,45008,55
2018-12-30,3EPXxR3ImUwfayaurPi3cm,at,98780,9
2018-12-30,3eVuglKxN2sjoIGHAsFAge,at,3481,175
2018-12-30,3FHppoOv1gMexzC9XyMCFz,at,42557,66
2018-12-30,3GCdLUSnKSMJhs4Tj6CV3s,at,4408,196
2018-12-30,3id2EVGKc3eFAMn9nFnB0r,at,53807,40
2018-12-30,3KkXRkHbMCARz0aVfEt68P,at,77362,20
2018-12-30,3KLygy1YWhmrQx0GRs7IOx,at,61796,18
2018-12-30,3LMQL9CSxvUP2m8FeFszP6,at,29308,119
2018-12-30,3lr7xUKPIBRmOWwGY2JNSH,at,23265,130
2018-12-30,3M5eeHXgG4VplKNcsBC8Dj,at,4569,180
2018-12-30,3MrTi2XjvQCZm8V1P1ryuR,at,80509,18
2018-12-30,3mulaE9xF8LhmwZN61kHvS,at,42748,57
2018-12-30,3NuK5xMlSlB6K2Qp16zf3h,at,48471,55
2018-12-30,3nwG4L1J4a8MXq4R01Hilb,at,33539,93
2018-12-30,3Ol2xnObFdKV9pmRD2t9x8,at,13474,155
2018-12-30,3QFCYlszjVa8n5crINiwFF,at,4578,179
2018-12-30,3Rq0ElVcisouAl71RtnTUS,at,57688,37
2018-12-30,3sRndoHhqNPrcrgEIdHs8V,at,27842,123
2018-12-30,3swc6WTsr7rl9DqQKQA55C,at,25967,148
2018-12-30,3TMW1GOB1lsmvf8er2dE8g,at,14927,48
2018-12-30,3yhaXZury9ZUpfXvdvuWiB,at,9390,170
2018-12-30,3yuMTMJQ2gkvLhMVZLrcRV,at,96249,11
2018-12-30,40T5GIqQ1CegGm2PTEl8Bu,at,12861,177
2018-12-30,42KbmH5H47WGQH6dBaCLsq,at,3047,193
2018-12-30,47BBI51FKFwOMlIiX6m8ya,at,7329,178
2018-12-30,483ykNWhSQXYprueXUMNeo,at,44423,41
2018-12-30,4aBYzs8RxZMuqyOanNlf8I,at,43612,19
2018-12-30,4bHsxqR3GMrXTxEPLuK5ue,at,18927,125
2018-12-30,4BiiOzZCrXEzHRLYcYFiD5,at,9415,188
2018-12-30,4Bj3usjRTckEJARO0dLbDf,at,81564,19
2018-12-30,4dSoDnmR9opAQ8KxUc9SbC,at,13507,58
2018-12-30,4e4fqjx0Izh4svvTef1z7e,at,12476,186
2018-12-30,4F1yvJfQ7gJkrcgFJQDjOr,at,5258,155
2018-12-30,4G0Ntye3QubS2Ys8GMg8vy,at,23104,127
2018-12-30,4gnuy9VBU2GGrN60UMB79t,at,30458,76
2018-12-30,4gS5rKGbcgXsSMXGmwzBl6,at,18733,174
2018-12-30,4HIv1dRF270YMyfvuxnF0d,at,49877,48
2018-12-30,4hQ6UGyWQIGJmHSo0J88JW,at,31277,109
2018-12-30,4IAVIBh9jbYN30DwpHFMD4,at,19869,149
2018-12-30,4jvjzW7Hm0yK4LvvE0Paz9,at,40564,73
2018-12-30,4JxvECbZ3Oes1eUrmhQNSH,at,20342,154
2018-12-30,4kAIdBQEmb1M9ryd9tNSCD,at,28367,124
2018-12-30,4keoy2fqgwGnbWlm3ZVZFa,at,20405,148
2018-12-30,4kWO6O1BUXcZmaxitpVUwp,at,29498,122
2018-12-30,4LdDpouqG1nQBFJqTEw1he,at,3055,190
2018-12-30,4M3FO0ji6Lc8vwD1sgf1nc,at,31364,100
2018-12-30,4m5Cd9kAbIxg6t9sMrQWtk,at,12696,155
2018-12-30,4mGxpq4nAOz9ZHe7GmPcgO,at,11557,191
2018-12-30,4MshU1BZjRZjXtoSpaOJlL,at,32001,103
2018-12-30,4nBcGqwztDJ29cyHVJtXsB,at,63469,30
2018-12-30,4NBTZtAt1F13VvlSKe6KTl,at,35343,95
2018-12-30,4NdXQlDTzxbOMkzJGWFtz3,at,3455,162
2018-12-30,4Nip6oiJU24LqcUEi7u19S,at,106055,9
2018-12-30,4o6BgsqLIBViaGVbx5rbRk,at,4530,185
2018-12-30,4ofwffwvvnbSkrMSCKQDaC,at,39379,78
2018-12-30,4PwQl3zVNOg1NUZzTOux8S,at,36789,82
2018-12-30,4QIyEq7TcTdAcxjI2AFlAK,at,20148,157
2018-12-30,4rAN7PfOWxyR9MAeUd7wLy,at,28346,123
2018-12-30,4S8d14HvHb70ImctNgVzQQ,at,28630,127
2018-12-30,4tW7mc0pab35DznfVlr3px,at,56502,36
2018-12-30,4UOXo3xWnxYdTf3sFyRaUG,at,114861,8
2018-12-30,4ut5G4rgB1ClpMTMfjoIuy,at,31892,85
2018-12-30,4w8niZpiMy6qz1mntFA5uM,at,83166,13
2018-12-30,4XHP5B63UsW0GniEx7oMHu,at,15729,183
2018-12-30,4xkOaSrkexMciUUogZKVTS,at,6094,192
2018-12-30,52okn5MNA47tk87PeZJLEL,at,15540,171
2018-12-30,53SnCRcGrB2UCqNGyYZhJD,at,6341,122
2018-12-30,58kZ9spgxmlEznXGu6FPdQ,at,28089,108
2018-12-30,58q2HKrzhC3ozto2nDdN4z,at,35907,65
2018-12-30,5ChkMS8OtdzJeqyybCc9R5,at,11620,75
2018-12-30,5CLGzJsGqhCEECcpnFQA8x,at,45503,50
2018-12-30,5d35jcJj7WjDQBOHCHPY6t,at,63477,31
2018-12-30,5Fla3zyOCcIRqrDoKLU0DP,at,65565,26
2018-12-30,5IaHrVsrferBYDm0bDyABy,at,35172,92
2018-12-30,5JEx7HbmvHQQswJCsoo9rA,at,66867,28
2018-12-30,5k38wzpLb15YgncyWdTZE4,at,12569,116
2018-12-30,5kfNriitmkNE8mUbZ7gbq8,at,35015,75
2018-12-30,5mqjWAb4xWdoIr6IZdHpqS,at,3112,188
2018-12-30,5N5k9nd479b1xpDZ4usjrg,at,65868,14
2018-12-30,5p7ujcrUXASCNwRaWNHR1C,at,88251,15
2018-12-30,5P8EPCYTLW2bR4PanlvEpI,at,48588,49
2018-12-30,5PBNu79LTOfx1vM1MdxHxP,at,16542,170
2018-12-30,5PdzMDbwPlqzXuauAarup3,at,5956,198
2018-12-30,5q0zwlgBB0Ub29dw7wcWKc,at,17131,150
2018-12-30,5qqabIl2vWzo9ApSC317sa,at,23724,149
2018-12-30,5T8EDUDqKcs6OSOwEsfqG7,at,41775,43
2018-12-30,5tAa8Uaqr4VvA3693mbIhU,at,41919,59
2018-12-30,5UtiebKGhsSce9gX1qCqic,at,53283,48
2018-12-30,5vdp5UmvTsnMEMESIF2Ym7,at,25918,141
2018-12-30,5WvAo7DNuPRmk4APhdPzi8,at,4978,165
2018-12-30,5Xn4IyTtW6FUGIUyWjbUHG,at,33706,71
2018-12-30,5Z01UMMf7V1o0MzF86s6WJ,at,9229,190
2018-12-30,5Z3GHaZ6ec9bsiI5BenrbY,at,4543,183
2018-12-30,60a0Rd6pjrkxjPbaKzXjfq,at,5539,195
2018-12-30,60SdxE8apGAxMiRrpbmLY0,at,6032,194
2018-12-30,627QU4vNG3alCWCK1FMeLK,at,7938,160
2018-12-30,63SevszngYpZOwf63o61K4,at,47324,35
2018-12-30,66BjcDhhwWCcQIBxHMpKXh,at,11070,174
2018-12-30,6DCZcSspjsKoFjzjrWoCdn,at,37901,61
2018-12-30,6ejutdxQVGPCNpFys7TLAn,at,4729,171
2018-12-30,6Gy7rXB6Ku5vIWC7WGWsl3,at,36192,87
2018-12-30,6h5PAsRni4IRlxWr6uDPTP,at,33373,97
2018-12-30,6hFmSZIw5gmn9mK4hfqozy,at,46543,50
2018-12-30,6hSbkhKnY0INN355GvKmgO,at,44517,60
2018-12-30,6KuqAtoeVzxAYOaMveLNpH,at,4489,189
2018-12-30,6mQLN3zRtAp6ovjusyYKrV,at,20908,143
2018-12-30,6MWtB6iiXyIwun0YzU6DFP,at,98000,10
2018-12-30,6N1EjQjnvhOjFrF6oUmGPa,at,7836,157
2018-12-30,6Pgkp4qUoTmJIPn7ReaGxL,at,28279,132
2018-12-30,6QgjcU0zLnzq5OrUoSZ3OK,at,9591,111
2018-12-30,6wHRm1KR8pzVDPdmR6Qovj,at,3006,196
2018-12-30,6WkbQW89dlU7z6Tr99P0nl,at,21212,136
2018-12-30,6XqvFyJGdUD5IWee02ARKU,at,12817,180
2018-12-30,6xTU6B6nFwKKTSZ9ySXS80,at,30971,99
2018-12-30,6Xy72HZ9nf2jx48dQuF1mA,at,5655,143
2018-12-30,6zeeWid2sgw4lap2jV61PZ,at,32326,98
2018-12-30,71XGMPKmWtVxO7bGcGZhbn,at,70926,22
2018-12-30,72gemWtPeCOrRnX4PhjNNk,at,19839,154
2018-12-30,76cy1WJvNGJTj78UqeA5zr,at,31668,77
2018-12-30,77VLYTyrdlHEWcjhjQoXlz,at,40940,39
2018-12-30,77YLeSEI8unMbZVWNUqioQ,at,30089,74
2018-12-30,78QR3Wp35dqAhFEc2qAGjE,at,21317,138
2018-12-30,79hJaqmVdohltPBNN6BULM,at,5334,154
2018-12-30,7AwPgamlOy97TfTIXDvb4S,at,3037,194
2018-12-30,7AYuSG1LoaaFVKjOxsB6Vh,at,3694,158
2018-12-30,7BKLCZ1jbUBVqRi2FVlTVw,at,5867,136
2018-12-30,7dt6x5M1jzdTEt8oCbisTK,at,67699,17
2018-12-30,7ecGSqT8Ulbzhs5QwgWGVN,at,55987,41
2018-12-30,7ef4DlsgrMEH11cDZd32M6,at,41214,31
2018-12-30,7fa9MBXhVfQ8P8Df9OEbD8,at,58141,24
2018-12-30,7FGq80cy8juXBCD2nrqdWU,at,71142,25
2018-12-30,7K7MUBCnzgBAvMVW2RTWNs,at,78551,9
2018-12-30,7Kl0tRgiMu5USwbZM5274a,at,30876,8
2018-12-30,7KPGeiXWDsGEvFK62wzU8E,at,242949,1
2018-12-30,7m9OqQk4RVRkw9JJdeAw96,at,19604,156
2018-12-30,7oK9VyNzrYvRFo7nQEYkWN,at,8080,158
2018-12-30,7pdF27mSDuPWhppnHAmWHa,at,29170,120
2018-12-30,7qiZfU4dY1lWllzX7mPBI3,at,30499,90
2018-12-30,7s25THrKz86DM225dOYwnr,at,4444,192
2018-12-30,7tFiyTwD0nx5a1eklYtX2J,at,45422,47
2018-12-30,7uiBocndm12aKbsdnQ3Scx,at,4760,108
2018-12-30,7uM7YZwNZqdDMG0NfGhmux,at,44246,47
2018-12-30,7vGuf3Y35N4wmASOKLUVVU,at,19125,175
2018-12-30,7y5chiQbuvviOYUfUmOPqo,at,35421,81
2018-12-30,7ycWLEP1GsNjVvcjawXz3z,at,23808,172
2019-01-06,04MLEeAMuV9IlHEsD8vF6A,at,28710,119
2019-01-06,04ZTP5KsCypmtCmQg5tH9R,at,29305,121
2019-01-06,05Mp2UJulSttxQ4E6hQPH3,at,36552,86
2019-01-06,06xtJscJRJBZjTThCy46iq,at,30069,119
2019-01-06,08bNPGLD8AhKpnnERrAc6G,at,36444,81
2019-01-06,09IStsImFySgyp0pIQdqAc,at,29280,121
2019-01-06,0bjRU06oKQ7Rt7kle9zA2b,at,16319,174
2019-01-06,0dGSOCj6hdV5Nr0V8FjONc,at,84389,18
2019-01-06,0e7ipj03S05BNilyu5bRzt,at,43054,64
2019-01-06,0E9ZjEAyAwOXZ7wJC0PD33,at,88323,16
2019-01-06,0eKKoqxVuKTQAfzNXlCeCD,at,32217,106
2019-01-06,0fMPGhXjm1E1CGKkHRSBro,at,16953,171
2019-01-06,0FZ4Dmg8jJJAPJnvBIzD9z,at,56017,42
2019-01-06,0HKQM0ehEP4MLRzBc3ypiv,at,24509,148
2019-01-06,0hzcLCW6F1F0jauTFAhOQP,at,50382,4
2019-01-06,0jAfdqv18goRTUxm3ilRjb,at,13409,160
2019-01-06,0jB0RNZIfaihaDKNmdrI40,at,57564,45
2019-01-06,0JP9xo3adEtGSdUEISiszL,at,34623,90
