artistName	trackID	trackName	rank	streams	frequency	danceability	energy	key	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	isrc	spotifyArtistID	releaseDate	daysSinceRelease	top10	spotifyFollowers	mbid	artistCountry
lil wayne	4dASQiO1Eoo3RJvt74FtXB	Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)	12	4839717	38	0.502	0.786	9	-4.378	0.317	0.255	0	0.65	0.734	169.021	243491	4	USAT21601893	55Aa2cqylxrFIXC767Z865	0	NA	0	3749741	ac9a487a-d9d2-4f27-bb23-0f4686488345	0
migos	4Dbn05LNVX5giGbgbz5fdQ	Out Yo Way	90	1824663	1	0.562	0.758	1	-4.592	0.188	0.202	0	0.352	0.57	133.951	288387	4	QMCE31600883	6oMuImdp5ZcFhWP0ESe6mG	27.01.2017	65	0	1004150	0221734a-35a8-40f7-b5c5-2f61a200bc7c	0
lukas graham	4dbV37qzkwZOnkGVpsR0Q7	7 Years	2	6546742	18	0.732	0.484	10	-5.835	0.0612	0.29	0	0.387	0.331	119.884	237300	4	USWB11506516	25u4wHJWxCA9vO0CzxAbK7	23.10.2015	527	1	783809	124cec07-44f1-4a99-9aaa-96a5bb9ec0bd	DK
fetty wap	4DHmHECcCKVLRcGNrbRi7P	Again	12	2826731	7	0.748	0.733	11	-4.421	0.072	0.0062	0	0.329	0.273	93.019	312240	4	QMCE31500320	6PXS4YHDkKvl1wkIl4V8DL	25.09.2015	555	0	2023198	e3492ea0-5997-4241-a7bf-2fd7fb1bfad1	US
kanye west	4dmCMIu39DqyalBCENwSxk	Highlights	51	2108346	4	0.542	0.631	2	-6.232	0.19	0.00568	0	0.304	0.367	101.948	199867	4	USUM71603074	5K4W6rqBFWDnAN6FQUkS6x	15.06.2016	291	0	4422953	164f0d73-1234-4e2c-8743-d77bf2191051	0
the beatles	4DRBaZ760gyk7LWnaJFqsJ	I Want To Hold Your Hand - Remastered 2015	194	614298	1	0.49	0.715	7	-5.549	0.0476	0.386	0	0.311	0.874	130.726	145747	4	GBUM71505904	3WrFJ7ztbogyGnTHbHJFl2	24.12.2015	465	0	3021947	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	GB
usher	4DRDMf5vftalExCy0fHbHl	No Limit	107	1334389	13	0.717	0.516	10	-6.466	0.0601	0.0794	0	0.164	0.263	127.026	228905	4	USRC11601156	23zg3TcAtWQy7J6upgbUnj	13.06.2016	293	0	3306878	ca2bdfe4-c53a-4ffe-b233-7d23d413428f	0
logic	4dVJyyeCPEONr44NIrXvie	The Jam	92	1653542	2	0.811	0.577	10	-7.769	0.344	0.0151	0	0.114	0.37	149.055	238400	4	USUM71605669	4xRYI6VqpkE3UwrDrAZL8L	01.07.2016	275	0	941266	713e751f-3ddb-4b77-b3b1-9e6f2e953ad5	US
drake	4dWVEAVhqNUjvsBHUo477f	Faithful	50	2529938	9	0.538	0.447	1	-10.546	0.153	0.101	0.0000168	0.323	0.17	99.995	290133	4	USCM51600076	3TVXtAsR1Inumwj472S9r4	06.05.2016	331	0	9339016	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
sia	4E3afPSY5fUEelQS9ppL0e	Alive	125	898712	1	0.508	0.762	6	-4.217	0.0489	0.254	0.000122	0.108	0.43	99.963	263520	4	USRC11502101	5WUlDfRSoLAfcVSX1WnrxN	24.09.2015	556	0	3462835	2f548675-008d-4332-876c-108b0c7ab9c5	AU
kanye west	4E7FUbLDezvkVS6BCkKIup	30 Hours	95	1491120	3	0.76	0.836	7	-5.922	0.295	0.0393	0	0.105	0.397	94.811	323293	4	USUM71603084	5K4W6rqBFWDnAN6FQUkS6x	01.04.2016	366	0	4422953	164f0d73-1234-4e2c-8743-d77bf2191051	0
the weeknd	4EDijkJdHBZZ0GwJ12iTAj	Stargirl Interlude	24	3877287	4	0.637	0.477	5	-12.733	0.117	0.355	0.0682	0.0981	0.461	90.018	111640	4	USUG11601002	1Xyo4u8uXC1ZmMpatF05PJ	25.11.2016	128	0	5418955	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
judy garland	4eqne0oIdt9GW2ubiliny0	Have Yourself A Merry Little Christmas - \Meet Me In St. Louis\ Original Cast Recording	156	1160693	1	0.273	0.161	6	-16.091	0.0357	0.961	0.000905	0.112	0.109	64.16	162200	4	USMC14447439	0hItVPjwJLVZrFqOyIsxPf	27.08.2007	1000	0	37661	b9348d59-b91b-423f-847b-8db155a0653b	US
the weeknd	4F7A0DXBrmUAkp32uenhZt	Party Monster	3	9607761	16	0.585	0.612	1	-8.341	0.0806	0.181	0.0000103	0.293	0.173	77.487	249213	4	USUG11600997	1Xyo4u8uXC1ZmMpatF05PJ	25.11.2016	128	1	5418955	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
one direction	4fLTtg48X0QtKrj0Jv8I3v	Hey Angel	53	1987028	2	0.523	0.883	8	-2.956	0.0365	0.0202	0	0.116	0.358	92.215	240000	4	GBHMU1500103	4AK6F7OLvEQ5QYCBNiQWHq	13.11.2015	506	0	6272876	1a425bbd-cca4-4b2c-aeb7-71cb176c828a	GB
halsey	4FqMPJlvfY5Nfo3gRKcNxl	Colors	69	1702937	21	0.521	0.827	1	-4.792	0.0586	0.0673	0	0.0793	0.539	100.028	249500	4	USUM71507629	26VFTg2z8YR0cCuwLzESi2	28.08.2015	583	0	1480257	3377f3bb-60fc-4403-aea9-7e800612e060	US
the weeknd	4frLb7nWtsz2ymBE6k2GRP	Earned It (Fifty Shades Of Grey)	85	1201488	22	0.655	0.277	2	-8.42	0.0342	0.413	0	0.0768	0.38	119.824	277680	3	USUG11500923	1Xyo4u8uXC1ZmMpatF05PJ	28.08.2015	583	0	5418955	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
omi	4fTHdMTq0Znl3djLI1Typn	Cheerleader - Felix Jaehn Remix Radio Edit	2	4757255	9	0.827	0.576	4	-7.774	0.0372	0.184	0.029	0.0656	0.385	118.04	180021	4	USUS11202574	5MouCg6ta7zAxsfMEbc1uh	20.05.2014	1000	1	318786	33e6ded6-22cc-447e-aefa-9a7a6ba81b6b	JM
coldplay	4fzyvSu73BhGvi96p2zwjL	Christmas Lights	199	687625	1	0.312	0.418	7	-9.146	0.0296	0.131	0.000679	0.0836	0.229	130.795	242496	4	GBAYE1001401	4gzpq5DPGxSnKTe4SA8HAU	01.12.2010	1000	0	7041441	cc197bad-dc9c-440d-a5b5-d52ba2e14234	GB
luke combs	4gHDOASpAaGG9eitQZP1bQ	Hurricane	190	1152482	1	0.444	0.821	10	-5.91	0.0416	0.0186	0.00000309	0.182	0.451	151.948	224293	4	TCACJ1540988	718COspgdWOnwOFpJHRZHS	21.10.2016	163	0	33333	c20ee61f-071f-4e65-9c81-45ee931a54ce	0
j. cole	4gkl7QbQvBd3TM9PhlWFkI	Love Yourz	174	769619	1	0.502	0.623	8	-8.812	0.441	0.609	0	0.119	0.416	75.555	211680	1	USQX91402601	6l3HvQ5sa6mXTsMTB19rO5	09.12.2014	845	0	2637950	875203e1-8e58-4b86-8dcb-7190faf411c5	US
21 savage	4gmmRb6bZJffOOiww1JGTO	No Heart	19	3547006	27	0.906	0.444	4	-8.692	0.384	0.136	0.0000644	0.173	0.68	140.063	235040	4	QZ45A1600040	1URnnhqYAYcrqrcwql10ft	15.07.2016	261	0	739333	37b2cb82-ef79-4d46-a184-a549450aa231	0
drake	4gowy3WT6D1yhMLgRBlf9C	Change Locations	49	1663157	13	0.787	0.338	0	-10.112	0.384	0.0224	0.00000105	0.118	0.19	137.848	220862	4	USCM51500299	3TVXtAsR1Inumwj472S9r4	25.09.2015	555	0	9339016	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
young thug	4GXl8l1MfZPf2GvpyRPJBf	pick up the phone	51	2402408	14	0.706	0.716	7	-4.263	0.0768	0.115	0	0.316	0.46	136.904	252263	4	USSM11604495	50co4Is1HCEo8bhOyUWKpn	03.06.2016	303	0	1024841	1a9cc1a5-51f1-4deb-91fe-da866f6cc6ce	FR
ruth b.	4h0zU3O9R5xzuTmNO7dNDU	Lost Boy	69	1894126	38	0.71	0.0565	7	-15.099	0.0534	0.965	0	0.0889	0.352	123.994	275280	4	USSM11506787	2WzaAvm2bBCf4pEhyuDgCY	21.08.2015	590	0	183919	fa44d136-fa40-4187-b522-8e262b41ac7a	CA
the weeknd	4h90qkbnW1Qq6pBhoPvwko	Sidewalks	7	6270879	16	0.542	0.727	1	-5.268	0.0849	0.135	0	0.328	0.568	150.098	231360	4	USUG11601003	1Xyo4u8uXC1ZmMpatF05PJ	25.11.2016	128	1	5418955	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
alunageorge	4HfykP9fjZZJC3WBwFArb4	You Know You Like It - DJ Snake Remix	11	2656026	7	0.723	0.833	5	-5.355	0.0727	0.0166	0.0000033	0.104	0.0469	130.703	252245	5	GBUM71304970	2VAnyOxzJuSAj7XIuEOT38	14.10.2016	170	0	242370	e9da3ed5-eb9a-4f70-a0ed-4e59e380601f	GB
one direction	4hJfmMjy3wFIOknfYwhouY	Wolves	52	1994003	3	0.627	0.818	5	-4.243	0.057	0.114	0	0.0504	0.53	123.456	241533	4	GBHMU1500117	4AK6F7OLvEQ5QYCBNiQWHq	13.11.2015	506	0	6272876	1a425bbd-cca4-4b2c-aeb7-71cb176c828a	GB
kanye west	4HKGV55ULdn3RLaKLsc2Ju	Waves	72	1842489	18	0.593	0.572	10	-4.52	0.0389	0.0408	0.00000432	0.332	0.0523	96.066	181573	4	USUM71603079	5K4W6rqBFWDnAN6FQUkS6x	15.06.2016	291	0	4422953	164f0d73-1234-4e2c-8743-d77bf2191051	0
pnb rock	4HUIsMWVGNHsxlhbc3YQ5y	Selfish	47	2499350	21	0.638	0.6	1	-5.84	0.0438	0.114	0	0.187	0.04	101.981	245604	4	USAT21601915	21WS9wngs9AqFckK7yYJPM	24.06.2016	282	0	161795	aa5a6061-e60d-4a58-b9f6-c09de390bb2d	0
justin bieber	4HZujMI13c3T4oaYyqyjcE	Home To Mama	187	643306	3	0.716	0.302	2	-11.119	0.0683	0.949	0.000147	0.118	0.479	90.004	203267	4	USUM71414294	1uNFoZAHBGtllmzznpCI3s	26.11.2014	858	0	8714101	e0140a67-e4d1-4f13-8a01-364355bee46e	CA
future	4IcwdrlHrNF7IxMMMloEBh	When I Was Broke	178	1286883	1	0.883	0.583	7	-7.55	0.234	0.36	0	0.15	0.545	125.898	185132	4	USSM11701452	1RyvyyTE3xzB2ZywiAwp0i	17.02.2017	44	0	2423200	48262e82-db9f-4a92-b650-dfef979b73ec	0
billy currington	4iLPK8QnOvqm0Azbsk2GDn	Don't It	127	665013	7	0.573	0.824	1	-4.443	0.0373	0.0484	0	0.335	0.654	90.966	188999	4	USUM71414074	1By9QBFnjZAoI83BZppHlt	02.06.2015	670	0	313564	dbf94c49-0dd9-4f72-85d5-f548beb453f6	US
k camp	4immekPm8Har57BB9DcDSj	1Hunnid	177	748236	4	0.785	0.413	4	-11.84	0.151	0.0946	0	0.126	0.435	87.529	215573	4	USUM71510082	5bgfj5zUoWpyeVatGDjn6H	11.09.2015	569	0	361017	6256d2b2-7515-4986-b27c-af533758a156	0
logic	4iq3zHwgHSxstFvYw4yIsQ	Run It	148	779631	1	0.869	0.812	11	-6.349	0.226	0.218	0	0.0959	0.664	109.037	200800	4	USUM71516287	4xRYI6VqpkE3UwrDrAZL8L	13.11.2015	506	0	941266	713e751f-3ddb-4b77-b3b1-9e6f2e953ad5	US
lil uzi vert	4IWGnyOHDrVZEtPWfs4s7q	Do What I Want	166	1098154	12	0.681	0.701	9	-6.336	0.0767	0.106	0	0.208	0.385	139.952	175203	4	USAT21602372	4O15NlyKLIASxsJ0PrXPfz	10.08.2016	235	0	793872	8837b875-3689-4646-b3fd-d8b53815c7a8	0
kygo	4iZPNYqzI2L0uwuUKun7Aa	Stole the Show	47	1373226	30	0.679	0.662	8	-6.069	0.174	0.155	0	0.152	0.434	99.879	222801	4	SEBGA1500071	23fqKkggKUBHNkbKtXEls4	23.03.2015	741	0	1389145	ba0e7638-0cd6-4ff4-8987-c3e224d22c23	NO
dj khaled	4JDZl9nKIAhAhDjw753u4X	For Free	19	3783743	7	0.916	0.571	10	-8.241	0.2	0.0173	0.00000111	0.153	0.467	103.521	183695	4	USSM11604297	0QHgL1lAIqAw0HtD7YldmP	05.08.2016	240	0	851422	081a2d60-9791-4e05-a075-f1890355eeee	US
beyoncé	4JehYebiI9JE8sR8MisGVb	Halo	169	1264747	1	0.508	0.72	11	-5.908	0.0628	0.272	0	0.0563	0.476	79.983	261640	4	USSM10804556	6vWDO969PvNqNYHIOW5v0m	14.11.2008	1000	0	6453068	859d0860-d480-4efd-970c-c05d5f1776b8	US
wale	4jK1VQQGDnNOLfyVXCxGsR	MY PYT	88	1610737	19	0.563	0.414	0	-11.409	0.37	0.0298	0	0.0854	0.452	193.549	235652	4	USAT21601496	67nwj3Y5sZQLl72VNUHEYE	20.05.2016	317	0	719061	e34e41f2-f480-45d3-8190-a3ce5ab34fab	US
yellow claw	4Jk6fZmX3gGYYbHnjq5uyN	In My Room (feat. Ty Dolla $ign & Tyga)	70	1813614	13	0.745	0.869	6	-4.375	0.0444	0.00193	0	0.0799	0.799	104.015	168641	4	USZ4V1500196	47z7ZrgFoBvVpCnElCE3Zh	20.11.2015	499	0	282128	759abafc-c4eb-4018-8554-f29a9d842779	NL
frank ocean	4Jle0Cjj88YkM7jbAjiFjf	Nights	132	1169419	2	0.457	0.553	5	-9.345	0.162	0.418	0.00000122	0.113	0.44	89.905	307151	4	QZ5C81600009	2h93pZq0e7k5yf4dywlkpM	0	NA	0	1975368	e520459c-dff4-491d-a6e4-c97be35e0044	0
rae sremmurd	4jTiyLlOJVJj3mCr7yfPQD	This Could Be Us	21	2250683	43	0.718	0.692	5	-5.06	0.148	0.275	0	0.118	0.732	142.992	206307	4	USUM71417486	7iZtZyCzp3LItcw1wtPI3D	06.01.2015	817	0	1401929	c78c3026-426b-4580-ab23-08490bb8b515	US
drake	4jtyUzZm9WLc2AdaJ1dso7	0 To 100 / The Catch Up	74	944732	32	0.707	0.709	11	-3.979	0.34	0.763	0	0.274	0.497	89.094	275227	4	USCM51400222	3TVXtAsR1Inumwj472S9r4	25.07.2014	982	0	9339016	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
lorde	4JyLFq2mHC8JPFTXHwYPWD	Liability	75	2207010	1	0.596	0.219	10	-11.148	0.149	0.925	0	0.134	0.331	83.096	172061	4	NZUM71700064	163tK9Wjr9P9DmM0AVK7lm	09.03.2017	24	0	2041996	8e494408-8620-4c6a-82c2-c2ca4a1e4f12	NZ
walk the moon	4kbj5MwxO1bq9wjT5g9HaA	Shut Up and Dance	13	2612575	38	0.578	0.866	1	-3.804	0.0619	0.00701	0	0.257	0.619	128.038	199080	4	USRC11401949	6DIS6PRrLS3wbnZsf7vYic	28.11.2014	856	0	598451	d4aad415-9cd0-4845-9b05-0416fdcc9fc4	US
adele	4kflIGfjdZJW4ot2ioixTB	Someone Like You	54	1369235	12	0.559	0.33	9	-8.251	0.0285	0.892	0	0.0975	0.28	135.109	285040	4	GBBKS1000351	4dpARuHxo51G3z768sgnrY	28.02.2011	1000	0	6023382	cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493	GB
katy perry	4kgsK0fftHtg9gZOzkU5T2	Dark Horse	161	584461	4	0.645	0.589	6	-6.131	0.0523	0.00396	0	0.145	0.334	131.899	215672	4	USUM71311296	6jJ0s89eD6GaHleKKya26X	18.10.2013	1000	0	5527647	122d63fc-8671-43e4-9752-34e846d62a9c	US
drake	4KI2Cj22TKBXvjVZVHCrsI	Right Hand	170	572346	2	0.905	0.292	2	-7.748	0.253	0.117	0	0.082	0.328	100.518	190595	4	USCM51500242	3TVXtAsR1Inumwj472S9r4	03.08.2015	608	0	9339016	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
migos	4Km5HrUvYTaSUfiSGPJeQR	Bad and Boujee (feat. Lil Uzi Vert)	1	11466629	7	0.927	0.665	11	-5.313	0.244	0.061	0	0.123	0.166	127.076	343150	4	QMCE31600796	6oMuImdp5ZcFhWP0ESe6mG	28.10.2016	156	1	1004150	0221734a-35a8-40f7-b5c5-2f61a200bc7c	0
justin bieber	4kP50JQmyFrl9pLSmnFPZr	All In It	55	1970260	5	0.356	0.707	5	-7.546	0.099	0.5	0.0000436	0.232	0.506	136.25	231413	5	USUM71516773	1uNFoZAHBGtllmzznpCI3s	13.11.2015	506	0	8714101	e0140a67-e4d1-4f13-8a01-364355bee46e	CA
rihanna	4kqxy0SvQ2N34nOJ9ggfMu	Yeah, I Said It	119	973920	5	0.579	0.392	7	-8.128	0.131	0.468	0.00000104	0.357	0.261	127.958	133080	4	QM5FT1600119	5pKCCKE2ajJHZ9KAiaK11H	29.01.2016	429	0	9687365	73e5e69d-3554-40d8-8516-00cb38737a1c	0
kanye west	4KW1lqgSr8TKrvBII0Brf8	Father Stretch My Hands Pt. 1	58	2070610	23	0.714	0.566	7	-4.408	0.056	0.142	0.00000125	0.57	0.429	113.074	135920	4	USUM71603067	5K4W6rqBFWDnAN6FQUkS6x	15.06.2016	291	0	4422953	164f0d73-1234-4e2c-8743-d77bf2191051	0
luke bryan	4LaKcWRqoZKnN626xheqM2	Kick The Dust Up	77	905683	4	0.596	0.858	1	-2.377	0.0493	0.18	0	0.321	0.809	172.108	192906	4	USUM71506991	0BvkDsjIUla7X0k6CSWh1I	19.05.2015	684	0	1506896	aab35942-f176-4f77-bbf9-1d6aa98ccf3f	US
nicky jam	4Ld3RS6KBXGsvtfmnjxlVl	El Perdón	115	807501	20	0.622	0.701	8	-5.452	0.0559	0.423	0	0.0955	0.665	179.998	207013	4	USSD11500005	1SupJlEpv7RS2tPNRaHViT	20.01.2017	72	0	1361092	c458e9dc-e0d5-45ea-9e83-f9d0395f030d	PR
jay z	4Li2WHPkuyCdtmokzW2007	Ni**as In Paris	119	1165790	70	0.788	0.859	1	-5.542	0.315	0.127	0	0.348	0.765	140.027	219333	4	USUM71111621	3nFkdlSjzX9mRTtwJOzDYB	12.08.2011	1000	0	2533735	f82bcf78-5b69-4622-a5ef-73800768d9ac	US
lady gaga	4lkDky0afnOb8QZZsbeS2Y	Perfect Illusion	27	3486092	3	0.614	0.85	1	-5.498	0.0369	0.00129	0	0.357	0.729	124.999	181507	4	USUM71608897	1HY2Jd0NmPuamShAr6KMms	21.10.2016	163	0	2661582	650e7db6-b795-4eb5-a702-5ea2fc46c848	US
kanye west	4lmgGyIxytFvJ142GBCJgz	Fade	60	1940126	4	0.76	0.57	9	-6.861	0.0784	0.156	0.00000169	0.334	0.409	105.991	199613	4	USUM71603087	5K4W6rqBFWDnAN6FQUkS6x	27.01.2017	65	0	4422953	164f0d73-1234-4e2c-8743-d77bf2191051	0
future	4lozYCMRLtEc46exlhoK2Q	I'm so Groovy	59	2295370	3	0.938	0.478	1	-9.739	0.265	0.0418	0.00884	0.0801	0.383	138.059	261752	4	USSM11701448	1RyvyyTE3xzB2ZywiAwp0i	17.02.2017	44	0	2423203	48262e82-db9f-4a92-b650-dfef979b73ec	0
n.w.a.	4LujRMTMwAfFKjm45tixHY	Straight Outta Compton	70	992091	5	0.831	0.935	8	-6.02	0.197	0.0374	0	0.33	0.373	102.836	259227	4	USPO10000872	4EnEZVjo3w1cwcQYePccay	26.12.2006	1000	0	846747	3a54bffa-2314-44a2-927b-60144119c780	US
jon pardi	4ly1QBXEwYoDmje9rmEgC4	Head Over Boots	135	1052490	9	0.557	0.676	7	-4.457	0.027	0.0661	0	0.0871	0.662	108.016	202347	4	USUM71512012	4MoAOfV4ROWofLG3a3hhBN	04.09.2015	576	0	91074	ad590765-191c-4c07-9d64-49633488e9a8	0
shawn mendes	4lYTkvMkcNRj9uoSr8Zpws	Mercy	42	2735135	5	0.563	0.684	11	-4.916	0.0919	0.109	0	0.11	0.399	147.92	208733	4	USUM71603531	7n2wHs1TKAczGzO7Dd2rGr	23.09.2016	191	0	2944964	b7d92248-97e3-4450-8057-6fe06738f735	CA
kendrick lamar	4M2t7bP4Mq87mGMn0PObUX	untitled 06 | 06.30.2014.	40	2378307	2	0.667	0.558	4	-11.341	0.0433	0.0992	0.00000689	0.225	0.647	89.179	208013	4	USUM71601678	2YZyLoL8N0Wb9xBt1NhZWg	04.03.2016	394	0	3454531	381086ea-f511-4aba-bdf9-71c753dc5077	US
wale	4mAhZaSrcVD6cJWA6IqFrk	Running Back (feat. Lil Wayne)	110	1663743	8	0.792	0.675	2	-4.526	0.093	0.0722	0	0.143	0.111	127.076	215440	4	USAT21602286	67nwj3Y5sZQLl72VNUHEYE	20.01.2017	72	0	719061	e34e41f2-f480-45d3-8190-a3ce5ab34fab	US
zayn	4MaOXwqSgiwgngbeYePmu8	SHE DON'T LOVE ME	190	769853	1	0.677	0.396	1	-8.229	0.0278	0.117	0	0.0888	0.258	102.028	255040	4	USRC11600404	5ZsFI1h6hIdQRw2ti0hz81	25.03.2016	373	0	1423971	985f7e6f-0a7e-4de7-b9ec-a5dac63cb2f7	GB
coldplay	4MFCXniy7I8tj0GXtf3wgC	Adventure Of A Lifetime	57	1302235	5	0.638	0.924	7	-3.887	0.0359	0.00205	0.000173	0.149	0.515	111.995	263787	4	GBAYE1500981	4gzpq5DPGxSnKTe4SA8HAU	07.11.2015	512	0	7041441	cc197bad-dc9c-440d-a5b5-d52ba2e14234	GB
aaron carter	4mqvE5F95nKSUrUvUH3YB7	Sooner Or Later	91	1936311	6	0.737	0.729	5	-6.817	0.0354	0.127	0.0000216	0.077	0.431	111.937	212564	4	USQX91602389	5338fdSzGNOFD4cxAxDTeq	10.02.2017	51	0	38968	4c0bb5bc-95ad-47de-99e3-fbb4fbc5f393	US
logic	4Mr73gFwZUeFnrfRov23we	Slave II	111	1294836	1	0.503	0.494	10	-6.177	0.128	0.0215	0.000639	0.109	0.125	90.677	196893	4	USUM71605670	4xRYI6VqpkE3UwrDrAZL8L	01.07.2016	275	0	941266	713e751f-3ddb-4b77-b3b1-9e6f2e953ad5	US
nicki minaj	4MRT0dDbhqFKl67WzhUbSw	Only	87	837516	29	0.67	0.485	8	-7.272	0.737	0.409	0	0.0973	0.239	119.886	312027	4	USCM51400340	0hCNtLu0JehylgoiP8L4Gh	12.12.2014	842	0	5246117	1036b808-f58c-4a3e-b461-a2c4492ecf1b	0
drake	4MSjMv3kpbLEeyGfIh52qH	U With Me?	39	3140661	12	0.419	0.414	6	-11.448	0.132	0.363	0.000011	0.141	0.134	79.542	297373	4	USCM51600065	3TVXtAsR1Inumwj472S9r4	06.05.2016	331	0	9339020	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
the weeknd	4mU5iXHeLgbR94siF7p1sY	Six Feet Under	8	5750441	16	0.768	0.485	6	-8.435	0.0825	0.102	0	0.128	0.276	140.016	237573	4	USUG11601004	1Xyo4u8uXC1ZmMpatF05PJ	25.11.2016	128	1	5418955	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
zara larsson	4nA0biSjtvOL41Hd9MBXqR	Ain't My Fault	52	2473796	13	0.576	0.782	6	-4.825	0.0296	0.00778	0	0.285	0.353	141.153	224031	4	USSM11607151	1Xylc3o4UrD53lo9CvFvVg	02.09.2016	212	0	861916	134e6410-6954-45d1-bd4a-0f2d2ad5471d	SE
usher	4ncreAEEKaUloPyxO4Ho7Q	Rivals	193	879053	1	0.47	0.45	4	-7.34	0.159	0.209	0	0.208	0.319	87.737	228556	4	USRC11601159	23zg3TcAtWQy7J6upgbUnj	02.09.2016	212	0	3306878	ca2bdfe4-c53a-4ffe-b233-7d23d413428f	0
nick jonas	4nDfc6F2uVcc6wdG7kBzWO	Bom Bidi Bom	159	1335045	2	0.468	0.515	6	-6.578	0.0665	0.145	0	0.132	0.186	86.21	214760	4	USQ4E1602591	4Rxn7Im3LGfyRkY2FlHhWi	10.02.2017	51	0	1033241	d7baf435-0df0-4227-9b8f-aa1d8681988b	US
a r i z o n a	4NJpJ17Dgm5r4OYExFbxLk	Oceans Away	102	1787017	9	0.632	0.647	8	-8.587	0.0294	0.141	0.104	0.0908	0.222	105.945	193982	4	USAT21603474	7hOGhpa8RMSuDOWntGIAJt	09.12.2016	114	0	45441	46b9c1ea-a7d1-49fc-a3b9-3a95a33f3a19	0
andy grammer	4nMlau89VAjmV7agkl7OY3	Fresh Eyes	41	2634123	16	0.822	0.544	0	-6.797	0.0332	0.562	0.000024	0.144	0.865	122.047	198001	4	QMRSZ1600579	2oX42qP5ineK3hrhBECLmj	09.12.2016	114	0	273503	9e60ea29-9607-4f7d-aa96-2092ef41f0d3	US
ariana grande	4NRF1B6kriUmtXflcVmed7	True Love	177	734554	1	0.584	0.355	8	-7.338	0.0316	0.08	0.00000115	0.103	0.245	101.886	166253	4	USUM71519302	66CXWjxzNUsdJxJ2JdwvnR	18.12.2015	471	0	5782081	f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387	US
trey songz	4NYwy0R3NdvORX2B6OZXBT	Slow Motion	20	2246534	37	0.733	0.408	7	-7.834	0.0388	0.679	0.0000392	0.11	0.291	94.947	197854	4	USAT21405436	2iojnBLj0qIMiKPvVhLnsH	20.01.2015	803	0	1652432	4d7304f6-7fe3-4959-9d98-01a5af84afe6	US
the weeknd	4oeaIftdpT3JuZLcCkKmVE	False Alarm	20	4170028	8	0.513	0.674	8	-6.483	0.0776	0.0288	0.0000379	0.188	0.195	174.019	220307	4	USUG11600975	1Xyo4u8uXC1ZmMpatF05PJ	25.11.2016	128	0	5418955	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
somo	4OGeWgHHgWmnOllev6Q9hp	Bad Chick	197	602117	1	0.677	0.803	1	-3.823	0.0698	0.00468	0.0000121	0.0773	0.595	150.017	186253	4	USUM71513745	5AtWO8IEnjhRLzaVVQxFUs	11.09.2015	569	0	350160	bd83292c-242b-45cd-bd8d-6bd362c60e6e	0
ilovememphis	4OjuzM3rTWp3q60mEldNSF	Hit the Quan - Original Version	76	1240433	13	0.741	0.488	8	-8.253	0.362	0.000235	0	0.0488	0.624	160.018	181081	4	QM33K1500006	3GsIlcwgQDJVjHD82mbA0Z	09.10.2015	541	0	70139	19329ae2-3ddc-4c51-8377-7c2a04c3fb6d	US
migos	4oLuMvGQ4WJfU2s4OM6nfE	Culture (feat. DJ Khaled)	63	2235077	2	0.825	0.7	11	-5.098	0.243	0.0379	0	0.139	0.339	132.996	153558	4	QMCE31600871	6oMuImdp5ZcFhWP0ESe6mG	27.01.2017	65	0	1004154	0221734a-35a8-40f7-b5c5-2f61a200bc7c	0
andy grammer	4orphgwPHHRsdEkfUmANSD	Honey, I'm Good.	24	2130034	13	0.753	0.796	9	-6.406	0.0576	0.0378	0	0.331	0.597	122.025	199263	4	USZXT1400267	2oX42qP5ineK3hrhBECLmj	31.05.2015	672	0	273503	9e60ea29-9607-4f7d-aa96-2092ef41f0d3	US
sam smith	4oWmroatZtMmlgc3havMrv	Writing's On The Wall	100	953226	2	0.372	0.305	5	-8.189	0.0289	0.747	0.0000019	0.0908	0.0871	86.743	278987	3	GBUM71505354	2wY79sveU1sp5g7SokKOiI	25.09.2015	555	0	3097876	5a85c140-dcf9-4dd2-b2c8-aff0471549f3	GB
major lazer	4oyWrvyORD6uCSYCLSRF6W	Powerful (feat. Ellie Goulding & Tarrus Riley)	65	1213437	12	0.598	0.792	11	-4.043	0.0478	0.121	0	0.158	0.747	97.479	206327	3	QMUY41500013	738wLrAtLtCtFOLvQBXOXp	29.05.2015	674	0	1714874	75be165a-ad83-4d12-bd28-f589a15c479f	0
