week,region,streams
2019-03-24,at,12484040
2019-03-24,au,81713995
2019-03-24,be,16227269
2019-03-24,bg,125481
2019-03-24,bo,4466460
2019-03-24,br,189334496
2019-03-24,ca,75535403
2019-03-24,ch,16634444
2019-03-24,cl,82695579
2019-03-24,co,21267615
2019-03-24,cr,8382618
2019-03-24,cz,6033971
2019-03-24,de,189511138
2019-03-24,dk,24195315
2019-03-24,do,4185699
2019-03-24,ec,9735207
2019-03-24,ee,614794
2019-03-24,es,108741377
2019-03-24,fi,18770742
2019-03-24,fr,139886260
2019-03-24,gb,144888206
2019-03-24,global,1713238981
2019-03-24,gr,3252537
2019-03-24,gt,6424205
2019-03-24,hk,6147194
2019-03-24,hn,2587447
2019-03-24,hu,4636279
2019-03-24,id,53983365
2019-03-24,ie,17008764
2019-03-24,il,4394679
2019-03-24,in,13663854
2019-03-24,is,1775048
2019-03-24,it,123382736
2019-03-24,jp,18359613
2019-03-24,lt,718397
2019-03-24,lv,946627
2019-03-24,mx,173096022
2019-03-24,my,16041022
2019-03-24,ni,176094
2019-03-24,nl,82865725
2019-03-24,no,32347529
2019-03-24,nz,16218722
2019-03-24,pa,4783664
2019-03-24,pe,34020255
2019-03-24,ph,75627068
2019-03-24,pl,28005872
2019-03-24,pt,11224000
2019-03-24,py,7074753
2019-03-24,ro,3242426
2019-03-24,se,59622489
2019-03-24,sg,16325326
2019-03-24,sk,2160295
2019-03-24,sv,3329194
2019-03-24,th,10339935
2019-03-24,tr,44493044
2019-03-24,tw,11938109
2019-03-24,us,578329002
2019-03-24,uy,4930218
2019-03-24,vn,3214012
2019-03-24,za,2572825
2019-03-31,ar,67492392
2019-03-31,at,12147418
2019-03-31,au,85512181
2019-03-31,be,16413985
2019-03-31,bg,293319
2019-03-31,bo,4479477
2019-03-31,br,191118124
2019-03-31,ca,80895823
2019-03-31,ch,16081832
2019-03-31,cl,81884160
2019-03-31,co,21813992
2019-03-31,cr,8430611
2019-03-31,cz,6205688
2019-03-31,de,182029488
2019-03-31,dk,24514125
2019-03-31,do,4664296
2019-03-31,ec,9818741
2019-03-31,ee,748596
2019-03-31,es,109774022
2019-03-31,fi,19779549
2019-03-31,fr,142883169
2019-03-31,gb,145709884
2019-03-31,global,1791684084
2019-03-31,gr,3334844
2019-03-31,gt,6524517
2019-03-31,hk,6305450
2019-03-31,hn,2621050
2019-03-31,hu,4791352
2019-03-31,id,58028726
2019-03-31,ie,17353893
2019-03-31,il,4800844
2019-03-31,in,14290280
2019-03-31,is,2024177
2019-03-31,it,119190695
2019-03-31,jp,18727245
2019-03-31,lt,1013942
2019-03-31,lu,86111
2019-03-31,lv,1112443
2019-03-31,mx,171930846
2019-03-31,my,16428151
2019-03-31,ni,88688
2019-03-31,nl,85193689
2019-03-31,no,33755819
2019-03-31,nz,16960504
2019-03-31,pa,4876003
2019-03-31,pe,33828324
2019-03-31,ph,76224736
2019-03-31,pl,29186381
2019-03-31,pt,11326409
2019-03-31,py,6792267
2019-03-31,ro,3375082
2019-03-31,se,61396086
2019-03-31,sg,17379858
2019-03-31,sk,2285643
2019-03-31,sv,3345798
2019-03-31,th,10961289
2019-03-31,tr,43232807
2019-03-31,tw,11802220
2019-03-31,us,627872417
2019-03-31,uy,5061297
2019-03-31,vn,3448881
2019-03-31,za,2578611
2019-04-07,ar,70433357
2019-04-07,at,12037677
2019-04-07,au,83371891
2019-04-07,be,16824546
2019-04-07,bg,105091
2019-04-07,bo,4665246
2019-04-07,br,192029103
2019-04-07,ca,80842599
2019-04-07,ch,15690078
2019-04-07,cl,78969991
2019-04-07,co,22105541
2019-04-07,cr,8219903
2019-04-07,cz,5992840
2019-04-07,de,186369164
2019-04-07,dk,24900490
2019-04-07,do,4547944
2019-04-07,ec,10059374
2019-04-07,ee,792944
2019-04-07,es,107753830
2019-04-07,fi,19573363
2019-04-07,fr,135610907
2019-04-07,gb,146515973
2019-04-07,global,1759314844
2019-04-07,gr,3266152
2019-04-07,gt,6508749
2019-04-07,hk,6426447
2019-04-07,hn,2586717
2019-04-07,hu,4738133
2019-04-07,id,60700032
2019-04-07,ie,17633013
2019-04-07,il,4886269
2019-04-07,in,15491389
2019-04-07,is,1989972
2019-04-07,it,104041441
2019-04-07,jp,19299091
2019-04-07,lt,929238
2019-04-07,lv,1016786
2019-04-07,mx,170917509
2019-04-07,my,17243886
2019-04-07,ni,200079
2019-04-07,nl,85899253
2019-04-07,no,34529424
2019-04-07,nz,16830418
2019-04-07,pa,4802818
2019-04-07,pe,34413201
2019-04-07,ph,76298079
2019-04-07,pl,29255827
2019-04-07,pt,11197177
2019-04-07,py,7036361
2019-04-07,ro,3562758
2019-04-07,se,64501050
2019-04-07,sg,18247127
2019-04-07,sk,2137129
2019-04-07,sv,3360397
2019-04-07,th,11999353
2019-04-07,tr,44087803
2019-04-07,tw,12449108
2019-04-07,us,600423495
2019-04-07,uy,5125861
2019-04-07,vn,4270663
2019-04-07,za,2554204
2019-04-14,ar,68470937
2019-04-14,at,12085668
2019-04-14,au,79307259
2019-04-14,be,16482503
2019-04-14,bg,264145
2019-04-14,bo,4497234
2019-04-14,br,190319944
2019-04-14,ca,76155668
2019-04-14,ch,14944775
2019-04-14,cl,75691783
2019-04-14,co,20160018
2019-04-14,cr,7640167
2019-04-14,cz,5962544
2019-04-14,de,189445286
2019-04-14,dk,24481182
2019-04-14,do,4519364
2019-04-14,ec,9873105
2019-04-14,ee,784772
2019-04-14,es,103751205
2019-04-14,fi,19558651
2019-04-14,fr,114783012
2019-04-14,gb,149848499
2019-04-14,global,1692480046
2019-04-14,gr,3256479
2019-04-14,gt,6079027
2019-04-14,hk,6145846
2019-04-14,hn,2613712
2019-04-14,hu,4647494
2019-04-14,id,58462431
2019-04-14,ie,18587679
2019-04-14,il,4950471
2019-04-14,in,16106524
2019-04-14,is,1710848
2019-04-14,it,101567940
2019-04-14,jp,20284787
2019-04-14,lt,936851
2019-04-14,lv,947959
2019-04-14,mx,161458895
2019-04-14,my,17308101
2019-04-14,nl,85317169
2019-04-14,no,31941061
2019-04-14,nz,15999184
2019-04-14,pa,5329431
2019-04-14,pe,31958703
2019-04-14,ph,71701733
2019-04-14,pl,28398967
2019-04-14,pt,10398657
2019-04-14,py,6948585
2019-04-14,ro,3623349
2019-04-14,se,64302627
2019-04-14,sg,17922414
2019-04-14,sk,2061515
2019-04-14,sv,3226642
2019-04-14,th,11071292
2019-04-14,tr,43370051
2019-04-14,tw,12545586
2019-04-14,us,562844785
2019-04-14,uy,4840006
2019-04-14,vn,4547083
2019-04-14,za,2420996
2019-04-21,ar,63563412
2019-04-21,at,11063034
2019-04-21,au,75074656
2019-04-21,be,15453391
2019-04-21,bg,179275
2019-04-21,bo,4428846
2019-04-21,br,185317224
2019-04-21,ca,74433767
2019-04-21,ch,13459156
2019-04-21,cl,75846823
2019-04-21,co,22281659
2019-04-21,cr,8694962
2019-04-21,cz,6016961
2019-04-21,de,173003479
2019-04-21,dk,25099758
2019-04-21,do,4324394
2019-04-21,ec,10044356
2019-04-21,ee,749018
2019-04-21,es,101368891
2019-04-21,fi,18779800
2019-04-21,fr,101619051
2019-04-21,gb,148619895
2019-04-21,global,1643606696
2019-04-21,gr,3154406
2019-04-21,gt,6271258
2019-04-21,hk,5938732
2019-04-21,hn,2379435
2019-04-21,hu,4384414
2019-04-21,id,61129121
2019-04-21,ie,18085351
2019-04-21,il,4709695
2019-04-21,in,15887183
2019-04-21,is,1865238
2019-04-21,it,91687115
2019-04-21,jp,20250479
2019-04-21,lt,768211
2019-04-21,lv,901502
2019-04-21,mx,162136261
2019-04-21,my,16503345
2019-04-21,ni,83479
2019-04-21,nl,78411561
2019-04-21,no,32692947
2019-04-21,nz,15493351
2019-04-21,pa,6234719
2019-04-21,pe,33071860
2019-04-21,ph,71579011
2019-04-21,pl,25657306
2019-04-21,pt,9857898
2019-04-21,py,6893856
2019-04-21,ro,3311134
2019-04-21,se,62063397
2019-04-21,sg,17849442
2019-04-21,sk,1879040
2019-04-21,sv,3128931
2019-04-21,th,10800738
2019-04-21,tr,42948518
2019-04-21,tw,12029803
2019-04-21,us,552724362
2019-04-21,uy,4631809
2019-04-21,vn,4034988
2019-04-21,za,2236888
2019-04-28,ar,62901869
2019-04-28,at,10606324
2019-04-28,au,79753561
2019-04-28,be,14980928
2019-04-28,bo,4329034
2019-04-28,br,182532869
2019-04-28,ca,73365292
2019-04-28,ch,13184068
2019-04-28,cl,74530075
2019-04-28,co,21911085
2019-04-28,cr,8410673
2019-04-28,cz,6134285
2019-04-28,de,165155991
2019-04-28,dk,25848705
2019-04-28,do,4419496
2019-04-28,ec,10251613
2019-04-28,ee,564011
2019-04-28,es,104456376
2019-04-28,fi,18873987
2019-04-28,fr,95190752
2019-04-28,gb,148824603
2019-04-28,global,1619636741
2019-04-28,gr,2791035
2019-04-28,gt,6428404
2019-04-28,hk,5880370
2019-04-28,hn,2487944
2019-04-28,hu,4407170
2019-04-28,id,63040104
2019-04-28,ie,17140590
2019-04-28,il,4499711
2019-04-28,in,15912715
2019-04-28,is,1941673
2019-04-28,it,96952716
2019-04-28,jp,20257183
2019-04-28,lt,781059
2019-04-28,lv,882429
2019-04-28,mx,159273402
2019-04-28,my,16164446
2019-04-28,ni,86580
2019-04-28,nl,76725080
2019-04-28,no,32207090
2019-04-28,nz,15404498
2019-04-28,pa,5477444
2019-04-28,pe,32392119
2019-04-28,ph,70926114
2019-04-28,pl,25076690
2019-04-28,pt,10187030
2019-04-28,py,7406693
2019-04-28,ro,2793023
2019-04-28,se,61195740
2019-04-28,sg,17036303
2019-04-28,sk,2134919
2019-04-28,sv,3216948
2019-04-28,th,10843542
2019-04-28,tr,43662925
2019-04-28,tw,11970866
2019-04-28,us,541292518
2019-04-28,uy,4693053
2019-04-28,vn,3900931
2019-04-28,za,2420978
2019-05-05,ar,64453914
2019-05-05,at,10721762
2019-05-05,au,80691603
2019-05-05,be,15034379
2019-05-05,bo,4504844
2019-05-05,br,192537304
2019-05-05,ca,75986954
2019-05-05,ch,13322075
2019-05-05,cl,76618003
2019-05-05,co,22531043
2019-05-05,cr,8381004
2019-05-05,cz,5854551
2019-05-05,de,170055042
2019-05-05,dk,25548676
2019-05-05,do,4505498
2019-05-05,ec,10427806
2019-05-05,ee,633651
2019-05-05,es,105304125
2019-05-05,fi,18566585
2019-05-05,fr,89570500
2019-05-05,gb,145270275
2019-05-05,global,1653084637
2019-05-05,gr,3074965
2019-05-05,gt,6610267
2019-05-05,hk,5938138
2019-05-05,hn,2637423
2019-05-05,hu,4529301
2019-05-05,id,62844213
2019-05-05,ie,17616854
2019-05-05,il,4430007
2019-05-05,in,16072123
2019-05-05,is,1939280
2019-05-05,it,105801936
2019-05-05,jp,19900510
2019-05-05,lt,784152
2019-05-05,lv,814831
2019-05-05,mx,160953180
2019-05-05,my,15527533
2019-05-05,ni,182741
2019-05-05,nl,81567927
2019-05-05,no,32785333
2019-05-05,nz,15633025
2019-05-05,pa,5036536
2019-05-05,pe,33755175
2019-05-05,ph,73207841
2019-05-05,pl,26695072
2019-05-05,pt,10496309
2019-05-05,py,7295262
2019-05-05,ro,2985198
2019-05-05,se,61179590
2019-05-05,sg,17215503
2019-05-05,sk,1891776
2019-05-05,sv,3281054
2019-05-05,th,10977892
2019-05-05,tr,44564747
2019-05-05,tw,12196883
2019-05-05,us,551768318
2019-05-05,uy,4697356
2019-05-05,vn,4047269
2019-05-05,za,2302547
2019-05-12,ar,70910940
2019-05-12,at,9175810
2019-05-12,au,81489881
2019-05-12,be,15818302
2019-05-12,bg,207030
2019-05-12,bo,4407026
2019-05-12,br,186604062
2019-05-12,ca,76512266
2019-05-12,ch,14221405
2019-05-12,cl,79264406
2019-05-12,co,22643668
2019-05-12,cr,8509404
2019-05-12,cz,6547397
2019-05-12,de,147957231
2019-05-12,dk,25812560
2019-05-12,do,4639521
2019-05-12,ec,10554781
2019-05-12,ee,754488
2019-05-12,es,109383785
2019-05-12,fi,19584574
2019-05-12,fr,90714435
2019-05-12,gb,158583013
2019-05-12,global,1707446328
2019-05-12,gr,3210388
2019-05-12,gt,6749971
2019-05-12,hk,5790612
2019-05-12,hn,2646041
2019-05-12,hu,4641429
2019-05-12,id,64160163
2019-05-12,ie,18894189
2019-05-12,il,4832720
2019-05-12,in,16108174
2019-05-12,is,2124879
2019-05-12,it,107642751
2019-05-12,jp,20471173
2019-05-12,lt,968694
2019-05-12,lv,831557
2019-05-12,mx,164310809
2019-05-12,my,15844703
2019-05-12,nl,85340902
2019-05-12,no,33828140
2019-05-12,nz,15572021
2019-05-12,pa,5130762
2019-05-12,pe,34313575
2019-05-12,ph,69174537
2019-05-12,pl,27964454
2019-05-12,pt,10901881
2019-05-12,py,7231573
2019-05-12,ro,3076904
2019-05-12,se,64162362
2019-05-12,sg,16997156
2019-05-12,sk,1948053
2019-05-12,sv,3299464
2019-05-12,th,11011623
2019-05-12,tr,46039923
2019-05-12,tw,12099736
2019-05-12,us,565283191
2019-05-12,uy,5121589
2019-05-12,vn,4014490
2019-05-12,za,2420478
2019-05-19,ar,70100147
2019-05-19,at,11785543
2019-05-19,au,82487061
2019-05-19,be,16249884
2019-05-19,bg,752277
2019-05-19,bo,4464867
2019-05-19,br,194106195
2019-05-19,ca,76710948
2019-05-19,ch,15002773
2019-05-19,cl,74222999
2019-05-19,co,22251814
2019-05-19,cr,8429881
2019-05-19,cz,7322581
2019-05-19,de,190393618
2019-05-19,dk,27483038
2019-05-19,do,4676148
2019-05-19,ec,10772661
2019-05-19,ee,1043023
2019-05-19,es,112121477
2019-05-19,fi,19549910
2019-05-19,fr,91257075
2019-05-19,gb,160582778
2019-05-19,global,1724796846
2019-05-19,gr,3607062
2019-05-19,gt,6970768
2019-05-19,hk,5840660
2019-05-19,hn,2649224
2019-05-19,hu,4660525
2019-05-19,id,63362984
2019-05-19,ie,19251547
2019-05-19,il,5357442
2019-05-19,in,16179722
2019-05-19,is,2387588
2019-05-19,it,107789483
2019-05-19,jp,20696692
2019-05-19,lt,1266476
2019-05-19,lv,952847
2019-05-19,mx,170302996
2019-05-19,my,15905211
2019-05-19,nl,92483381
2019-05-19,no,35673938
2019-05-19,nz,15862752
2019-05-19,pa,4932898
2019-05-19,pe,34933823
2019-05-19,ph,71535189
2019-05-19,pl,29208679
2019-05-19,pt,11118777
2019-05-19,py,7119833
2019-05-19,ro,3176367
2019-05-19,se,66182059
2019-05-19,sg,15920313
2019-05-19,sk,2591241
2019-05-19,sv,3390422
2019-05-19,th,11300482
2019-05-19,tr,49679610
2019-05-19,tw,11840127
2019-05-19,us,574948198
2019-05-19,uy,4967004
2019-05-19,vn,3942970
2019-05-19,za,2605410
2019-05-26,ar,68856105
2019-05-26,at,11450679
2019-05-26,au,80163230
2019-05-26,be,16398890
2019-05-26,bg,633061
2019-05-26,bo,4481536
2019-05-26,br,192128981
2019-05-26,ca,79309973
2019-05-26,ch,14652918
2019-05-26,cl,75014196
2019-05-26,co,21887542
2019-05-26,cr,8330802
2019-05-26,cz,7265973
2019-05-26,de,186610073
2019-05-26,dk,26012266
2019-05-26,do,4637454
2019-05-26,ec,10637274
2019-05-26,ee,857929
2019-05-26,es,113089184
2019-05-26,fi,21481064
2019-05-26,fr,91364747
2019-05-26,gb,151207675
2019-05-26,global,1691286952
2019-05-26,gr,3864317
2019-05-26,gt,6885834
2019-05-26,hk,5915997
2019-05-26,hn,2559507
2019-05-26,hu,4676349
2019-05-26,id,63366181
2019-05-26,ie,18108170
2019-05-26,il,5357894
2019-05-26,in,16705125
2019-05-26,is,2400998
2019-05-26,it,109781580
2019-05-26,jp,20587942
2019-05-26,lt,1001433
2019-05-26,lv,935615
2019-05-26,mx,172535811
2019-05-26,my,17331608
2019-05-26,ni,90063
2019-05-26,nl,83430331
2019-05-26,no,34665072
2019-05-26,nz,15525620
2019-05-26,pa,4793622
2019-05-26,pe,34083020
2019-05-26,ph,72782845
2019-05-26,pl,30097735
2019-05-26,pt,11292832
2019-05-26,py,7258632
2019-05-26,ro,3085427
2019-05-26,se,60471102
2019-05-26,sg,16696150
2019-05-26,sk,2742328
2019-05-26,sv,3295079
2019-05-26,th,11452632
2019-05-26,tr,51383655
2019-05-26,tw,12091411
2019-05-26,us,551118651
2019-05-26,uy,4948412
2019-05-26,vn,4169531
2019-05-26,za,2629813
2019-06-02,ar,72598529
2019-06-02,at,11859801
2019-06-02,au,76915363
2019-06-02,be,16560867
2019-06-02,bg,650704
2019-06-02,bo,4502600
2019-06-02,br,186375363
2019-06-02,ca,77391824
2019-06-02,ch,15437312
2019-06-02,cl,78696824
2019-06-02,co,21508830
2019-06-02,cr,8392064
2019-06-02,cz,7086642
2019-06-02,de,186342717
2019-06-02,dk,25888478
2019-06-02,do,5038338
2019-06-02,ec,10430884
2019-06-02,ee,867630
2019-06-02,es,117507618
2019-06-02,fi,20230772
2019-06-02,fr,113034720
2019-06-02,gb,143112557
2019-06-02,global,1676047326
2019-06-02,gr,3817853
2019-06-02,gt,6924224
2019-06-02,hk,5814702
2019-06-02,hn,2681263
2019-06-02,hu,4714596
2019-06-02,id,55319856
2019-06-02,ie,16466104
2019-06-02,il,5275838
2019-06-02,in,17408722
2019-06-02,is,2115482
2019-06-02,it,125346303
2019-06-02,jp,21024217
2019-06-02,lt,933804
2019-06-02,lv,860143
2019-06-02,mx,171029236
2019-06-02,my,15057643
2019-06-02,ni,196275
2019-06-02,nl,81248377
2019-06-02,no,34119571
2019-06-02,nz,14491851
2019-06-02,pa,4878011
2019-06-02,pe,33679704
2019-06-02,ph,71508694
2019-06-02,pl,31902483
2019-06-02,pt,11266860
2019-06-02,py,7713847
2019-06-02,ro,2998814
2019-06-02,se,67385318
2019-06-02,sg,15667429
2019-06-02,sk,2582152
2019-06-02,sv,3379315
2019-06-02,th,11268576
2019-06-02,tr,45908649
2019-06-02,tw,12013993
2019-06-02,us,548514342
2019-06-02,uy,4996954
2019-06-02,vn,4222119
2019-06-02,za,2578370
2019-06-09,ar,72362046
2019-06-09,at,11863200
2019-06-09,au,76482773
2019-06-09,be,16648785
2019-06-09,bg,626902
2019-06-09,bo,4541590
2019-06-09,br,190584430
2019-06-09,ca,77346334
2019-06-09,ch,14778544
2019-06-09,cl,75659014
2019-06-09,co,21743862
2019-06-09,cr,8240472
2019-06-09,cz,6739869
2019-06-09,de,185537353
2019-06-09,dk,26538658
2019-06-09,do,4948814
2019-06-09,ec,10327447
2019-06-09,ee,781059
2019-06-09,es,117006804
2019-06-09,fi,20548113
2019-06-09,fr,123990461
2019-06-09,gb,140744995
2019-06-09,global,1653139180
2019-06-09,gr,5835033
2019-06-09,gt,6909665
2019-06-09,hk,5301787
2019-06-09,hn,2738448
2019-06-09,hu,4584556
2019-06-09,id,63323001
2019-06-09,ie,16388170
2019-06-09,il,5129028
2019-06-09,in,17687426
2019-06-09,is,2082677
2019-06-09,it,131491475
2019-06-09,jp,22380176
2019-06-09,lt,945074
2019-06-09,lv,803471
2019-06-09,mx,172102008
2019-06-09,my,15549152
2019-06-09,ni,101580
2019-06-09,nl,77636615
2019-06-09,no,33404524
2019-06-09,nz,14721269
2019-06-09,pa,4876553
2019-06-09,pe,33331187
2019-06-09,ph,70343912
2019-06-09,pl,32401035
2019-06-09,pt,10812386
2019-06-09,py,8602482
2019-06-09,ro,3057357
2019-06-09,se,66792488
2019-06-09,sg,15942208
2019-06-09,sk,2478740
2019-06-09,sv,3362295
2019-06-09,th,11555930
2019-06-09,tr,51049577
2019-06-09,tw,12185951
2019-06-09,us,529705916
2019-06-09,uy,4866326
2019-06-09,vn,4392060
2019-06-09,za,2626930
2019-06-16,ar,67334880
2019-06-16,at,12203011
2019-06-16,au,76725002
2019-06-16,be,16301646
2019-06-16,bg,678495
2019-06-16,bo,4234109
2019-06-16,br,195306168
2019-06-16,ca,81364228
2019-06-16,ch,15013912
2019-06-16,cl,73224652
2019-06-16,co,21282388
2019-06-16,cr,8102124
2019-06-16,cz,6758733
2019-06-16,de,194859687
2019-06-16,dk,28091927
2019-06-16,do,5022024
2019-06-16,ec,10160987
2019-06-16,ee,847240
2019-06-16,es,122424305
2019-06-16,fi,22844262
2019-06-16,fr,122711526
2019-06-16,gb,143413587
2019-06-16,global,1676123156
2019-06-16,gr,7121434
2019-06-16,gt,6720349
2019-06-16,hk,5737476
2019-06-16,hn,2614978
2019-06-16,hu,4782137
2019-06-16,id,66982058
2019-06-16,ie,17140401
2019-06-16,il,5375849
2019-06-16,in,18763220
2019-06-16,is,1964282
2019-06-16,it,133069155
2019-06-16,jp,24182161
2019-06-16,lt,1013745
2019-06-16,lv,813144
2019-06-16,mx,170652098
2019-06-16,my,16516985
2019-06-16,ni,189445
2019-06-16,nl,80048084
2019-06-16,no,34295314
2019-06-16,nz,14666238
2019-06-16,pa,4835829
2019-06-16,pe,32179120
2019-06-16,ph,71683724
2019-06-16,pl,31279964
2019-06-16,pt,10945555
2019-06-16,py,7990995
2019-06-16,ro,3057008
2019-06-16,se,66015729
2019-06-16,sg,16171809
2019-06-16,sk,2544169
2019-06-16,sv,3385783
2019-06-16,th,11773984
2019-06-16,tr,53861629
2019-06-16,tw,12479970
2019-06-16,us,537269970
2019-06-16,uy,4551843
2019-06-16,vn,4458032
2019-06-16,za,2589402
2019-06-23,ar,68622733
2019-06-23,at,12944558
2019-06-23,au,77874633
2019-06-23,be,16567790
2019-06-23,bg,769344
2019-06-23,bo,4414792
2019-06-23,br,193505105
2019-06-23,ca,83022186
2019-06-23,ch,15611166
2019-06-23,cl,72257773
2019-06-23,co,21521599
2019-06-23,cr,8225019
2019-06-23,cz,7256151
2019-06-23,de,203820798
2019-06-23,dk,28177044
2019-06-23,do,5186725
2019-06-23,ec,10572880
2019-06-23,ee,859282
2019-06-23,es,123016965
2019-06-23,fi,20490882
2019-06-23,fr,116692088
2019-06-23,gb,146116682
2019-06-23,global,1739824304
2019-06-23,gr,5385824
2019-06-23,gt,7249370
2019-06-23,hk,6307791
2019-06-23,hn,2811170
2019-06-23,hu,5065690
2019-06-23,id,73201117
2019-06-23,ie,17637368
2019-06-23,il,5555142
2019-06-23,in,22193686
2019-06-23,is,1880703
2019-06-23,it,129138874
2019-06-23,jp,25077652
2019-06-23,lt,1037353
2019-06-23,lu,89277
2019-06-23,lv,1069613
2019-06-23,mx,176664043
2019-06-23,my,17982553
2019-06-23,ni,369145
2019-06-23,nl,81616226
2019-06-23,no,37671474
2019-06-23,nz,14869407
2019-06-23,pa,4956052
2019-06-23,pe,33274873
2019-06-23,ph,73766732
2019-06-23,pl,34055658
2019-06-23,pt,11133441
2019-06-23,py,7757470
2019-06-23,ro,3319589
2019-06-23,se,59674605
2019-06-23,sg,17816711
2019-06-23,sk,2858050
2019-06-23,sv,3600828
2019-06-23,th,12504676
2019-06-23,tr,55843924
2019-06-23,tw,12882695
2019-06-23,us,549950219
2019-06-23,uy,4633849
2019-06-23,vn,5088070
2019-06-23,za,2713173
2019-06-30,ar,68568922
2019-06-30,at,12603219
2019-06-30,au,79631999
2019-06-30,be,15984844
2019-06-30,bg,749685
2019-06-30,bo,4346650
2019-06-30,br,194382830
2019-06-30,ca,83731017
2019-06-30,ch,15193891
2019-06-30,cl,74846560
2019-06-30,co,22399241
2019-06-30,cr,8025089
2019-06-30,cz,6874296
2019-06-30,de,197857996
2019-06-30,dk,26327981
2019-06-30,do,5238312
2019-06-30,ec,10753559
2019-06-30,ee,920153
2019-06-30,es,123821460
2019-06-30,fi,20830478
2019-06-30,fr,109471613
2019-06-30,gb,153106587
2019-06-30,global,1752040775
2019-06-30,gr,5118927
2019-06-30,gt,7213857
2019-06-30,hk,6108780
2019-06-30,hn,2989849
2019-06-30,hu,5115991
2019-06-30,id,77816529
2019-06-30,ie,18070381
2019-06-30,il,5866806
2019-06-30,in,23507433
2019-06-30,is,2087431
2019-06-30,it,150415601
2019-06-30,jp,25429106
2019-06-30,lt,1120050
2019-06-30,lv,940300
2019-06-30,mx,179784267
2019-06-30,my,18423529
2019-06-30,ni,292640
2019-06-30,nl,81791039
2019-06-30,no,37343568
2019-06-30,nz,15182250
2019-06-30,pa,4899637
2019-06-30,pe,33483049
2019-06-30,ph,75504131
2019-06-30,pl,33966332
2019-06-30,pt,11636344
2019-06-30,py,7508383
2019-06-30,ro,3370837
2019-06-30,se,60434954
2019-06-30,sg,17977941
2019-06-30,sk,2769484
2019-06-30,sv,3664719
2019-06-30,th,13147560
2019-06-30,tr,57815610
2019-06-30,tw,13711904
2019-06-30,us,550343635
2019-06-30,uy,4637614
2019-06-30,vn,5761489
2019-06-30,za,2950411
2019-07-07,ar,70573571
2019-07-07,at,12190141
2019-07-07,au,80829430
2019-07-07,be,16063611
2019-07-07,bg,679422
2019-07-07,bo,4438473
2019-07-07,br,193540642
2019-07-07,ca,85349937
2019-07-07,ch,14850651
2019-07-07,cl,75799324
2019-07-07,co,22560820
2019-07-07,cr,7906567
2019-07-07,cz,7219086
2019-07-07,de,193863062
2019-07-07,dk,27492221
2019-07-07,do,4969544
2019-07-07,ec,10683289
2019-07-07,ee,894817
2019-07-07,es,121604521
2019-07-07,fi,20023773
2019-07-07,fr,105929437
2019-07-07,gb,158037207
2019-07-07,global,1773133226
2019-07-07,gr,5087696
2019-07-07,gt,7284063
2019-07-07,hk,6416364
2019-07-07,hn,2857363
2019-07-07,hu,5069963
2019-07-07,id,80816100
2019-07-07,ie,18348062
2019-07-07,il,5763262
2019-07-07,in,29585860
2019-07-07,is,2177212
2019-07-07,it,161743197
2019-07-07,jp,25880292
2019-07-07,lt,1069226
2019-07-07,lv,1036585
2019-07-07,mx,175519356
2019-07-07,my,18926399
2019-07-07,ni,103000
2019-07-07,nl,81007760
2019-07-07,no,37577366
