id,"collection_date","movie_id","url","imdb_code","title","year","rating","runtime","genres","language","mpa_rating","download_count","like_count","rt_critics_score","rt_critics_rating","rt_audience_score","rt_audience_rating","date_uploaded","t_url_1","t_has_1","t_quality_1","t_resolution_1","t_framerate_1","t_seeds_1","t_peers_1","t_size_1","t_download_count_1","t_date_uploaded_1","t_url_2","t_has_2","t_quality_2","t_resolution_2","t_framerate_2","t_seeds_2","t_peers_2","t_size_2","t_download_count_2","t_date_uploaded_2","director_name","actors"
61311,"2015-10-20",2551,"https://yts.to/movie/47-ronin-2013","tt1335975","47 Ronin",2013,6.3,118,"Action,Adventure","English","PG-13",623942,837,15,"Rotten",48,"Spilled","2014-03-21 04:46:53","https://yts.to/torrent/download/3DC049453F2A0E378E6F9FB56083269B56045DE4.torrent","3DC049453F2A0E378E6F9FB56083269B56045DE4","720p","1280*536",23.976,172,27,"869.52 MB",576145,"2014-03-21 04:46:53","https://yts.to/torrent/download/533226D494A43CFFD584470F55780CAB03C30F05.torrent","533226D494A43CFFD584470F55780CAB03C30F05","1080p","1920*800",23.976,267,36,"1.85 GB",648456,"2014-03-21 10:08:38","Carl Rinsch","Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano"
61312,"2015-10-20",2552,"https://yts.to/movie/the-pirate-fairy-2014","tt2483260","The Pirate Fairy",2014,6.6,78,"Animation,Adventure","English","G",435843,410,79,"Fresh",69,"Upright","2014-03-21 07:59:32","https://yts.to/torrent/download/BC74F12209BE2F0AF2D518B9A5ECFCBCE8177660.torrent","BC74F12209BE2F0AF2D518B9A5ECFCBCE8177660","720p","1280*720",23.976,176,41,"689.96 MB",403068,"2014-03-21 07:59:32","https://yts.to/torrent/download/3CFABEE6C46F0068BF9D63DD811935965BB8BEED.torrent","3CFABEE6C46F0068BF9D63DD811935965BB8BEED","1080p","1920*1080",23.976,81,16,"1.23 GB",332855,"2014-03-21 09:13:19","Peggy Holmes","Mae Whitman, Christina Hendricks, Tom Hiddleston, Lucy Liu"
61313,"2015-10-20",2553,"https://yts.to/movie/anchorman-2-the-legend-continues-2013","tt1229340","Anchorman 2: The Legend Continues",2013,6.4,119,"Comedy","English","R",399025,377,75,"Certified Fresh",52,"Spilled","2014-03-24 02:36:42","https://yts.to/torrent/download/C820DC04AA76CBB582F63B716231407D738C123C.torrent","C820DC04AA76CBB582F63B716231407D738C123C","720p","1280*536",23.976,241,13,"868.06 MB",360137,"2014-03-24 02:36:42","https://yts.to/torrent/download/AE80C7D0F0EBABBF2582DAD984FC763351AB13BD.torrent","AE80C7D0F0EBABBF2582DAD984FC763351AB13BD","1080p","1920*800",23.976,90,10,"1.84 GB",314433,"2014-03-24 04:31:52","Adam McKay","Will Ferrell, Christina Applegate, Paul Rudd, Steve Carell"
61314,"2015-10-20",2554,"https://yts.to/movie/lone-survivor-2013","tt1091191","Lone Survivor",2013,7.6,121,"Action,Biography","English","R",637007,731,75,"Certified Fresh",87,"Upright","2014-03-26 22:57:56","https://yts.to/torrent/download/D21B6FEC98653908CA62002A16B149E8C6FC77C4.torrent","D21B6FEC98653908CA62002A16B149E8C6FC77C4","720p","1280*536",24,319,42,"867.58 MB",463231,"2014-03-26 22:57:56","https://yts.to/torrent/download/2127BD1C243C168C8AD59D839CF38E4BEA2DBBDB.torrent","2127BD1C243C168C8AD59D839CF38E4BEA2DBBDB","1080p","1920*804",24,518,80,"1.84 GB",561884,"2014-03-27 02:54:21","Peter Berg","Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster"
61315,"2015-10-20",2555,"https://yts.to/movie/kramer-vs-kramer-1979","tt0079417","Kramer vs. Kramer",1979,7.8,105,"Drama","English","Approved",45089,84,88,"Certified Fresh",89,"Upright","2014-03-27 02:03:15","https://yts.to/torrent/download/E4C56DE1C18C7E458AD9866F76F488D8868CB93A.torrent","E4C56DE1C18C7E458AD9866F76F488D8868CB93A","720p","1280*692",23.976,53,12,"811.88 MB",45089,"2014-03-27 02:03:15","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","Robert Benton","Dustin Hoffman, Meryl Streep, Jane Alexander, Justin Henry"
61316,"2015-10-20",2556,"https://yts.to/movie/the-swimmer-1968","tt0063663","The Swimmer",1968,7.7,95,"Drama","English","Approved",26585,48,100,"Fresh",82,"Upright","2014-03-27 02:53:11","https://yts.to/torrent/download/8EC7D1E6A738326CC9080601EC21A64C707B9467.torrent","8EC7D1E6A738326CC9080601EC21A64C707B9467","720p","1280*696",23.976,16,0,"751.40 MB",21980,"2014-03-27 02:53:11","https://yts.to/torrent/download/C7293DB9F04243E12E4E7363BAF92198E59DF139.torrent","C7293DB9F04243E12E4E7363BAF92198E59DF139","1080p","1920*1040",23.976,6,4,"1.43 GB",15353,"2014-04-05 04:30:37","Frank Perry","Burt Lancaster, Janet Landgard, Janice Rule, Tony Bickley"
61317,"2015-10-20",2557,"https://yts.to/movie/the-king-of-comedy-1982","tt0085794","The King of Comedy",1982,7.8,109,"Comedy,Drama","English","PG",58262,144,91,"Certified Fresh",89,"Upright","2014-03-27 04:30:32","https://yts.to/torrent/download/D02CA97B4189E57A2D33475AA819B15D75EC1F7A.torrent","D02CA97B4189E57A2D33475AA819B15D75EC1F7A","720p","1280*688",23.976,41,4,"815.04 MB",48784,"2014-03-27 04:30:32","https://yts.to/torrent/download/F6942C8CDCD0E798786ECCFAE94A4EBFF5F801F6.torrent","F6942C8CDCD0E798786ECCFAE94A4EBFF5F801F6","1080p","1920*1040",23.976,17,9,"1.65 GB",40437,"2014-03-27 11:12:16","Martin Scorsese","Robert De Niro, Jerry Lewis, Diahnne Abbott, Sandra Bernhard"
61318,"2015-10-20",2558,"https://yts.to/movie/philomena-2013","tt2431286","Philomena",2013,7.6,98,"Biography,Drama","English","PG-13",110905,181,92,"Certified Fresh",89,"Upright","2014-03-27 05:38:59","https://yts.to/torrent/download/F2F8EC57CF1492C2264B5F212143221AADEA74DC.torrent","F2F8EC57CF1492C2264B5F212143221AADEA74DC","720p","1280*696",24,66,6,"757.04 MB",101474,"2014-03-27 05:38:59","https://yts.to/torrent/download/1A56573DFB7EB12D56D39F673A8E2F4801C89C92.torrent","1A56573DFB7EB12D56D39F673A8E2F4801C89C92","1080p","1920*1040",24,48,6,"1.44 GB",85117,"2014-03-27 13:54:43","Stephen Frears","Judi Dench, Steve Coogan, Sophie Kennedy Clark, Mare Winningham"
61319,"2015-10-20",2559,"https://yts.to/movie/grudge-match-2013","tt1661382","Grudge Match",2013,6.5,113,"Comedy,Sport","English","PG-13",241504,322,29,"Rotten",47,"Spilled","2014-03-27 11:10:56","https://yts.to/torrent/download/AE6FC6240ABC32224F64833EECF11A11B7F6CAE6.torrent","AE6FC6240ABC32224F64833EECF11A11B7F6CAE6","720p","1280*720",23.976,45,8,"813.57 MB",231257,"2014-03-27 16:24:11","https://yts.to/torrent/download/634B31E371AE68D8FB5A603C901EC19C609E7A5D.torrent","634B31E371AE68D8FB5A603C901EC19C609E7A5D","1080p","1920*1080",23.976,89,7,"1.64 GB",224473,"2014-03-27 11:10:56","Peter Segal","Robert De Niro, Sylvester Stallone, Kim Basinger, Alan Arkin"
61320,"2015-10-20",2560,"https://yts.to/movie/bad-ass-2-bad-asses-2014","tt2996648","Bad Ass 2: Bad Asses",2014,5.6,91,"Action,Drama","English","R",171769,182,0,"None",29,"Spilled","2014-03-27 21:08:13","https://yts.to/torrent/download/8CDF77294717CBB76DEDBEFB75A81A1E6E453201.torrent","8CDF77294717CBB76DEDBEFB75A81A1E6E453201","720p","1280*720",23.976,28,2,"703.03 MB",156647,"2014-03-27 21:08:13","https://yts.to/torrent/download/6F9105790749EECB3244C659E0DB6FD2701CB48C.torrent","6F9105790749EECB3244C659E0DB6FD2701CB48C","1080p","1920*1080",23.976,30,4,"1.24 GB",140817,"2014-03-27 22:20:59","Craig Moss","Danny Trejo, Danny Glover, Andrew Divoff, Jacqueline Obradors"
61321,"2015-10-20",2561,"https://yts.to/movie/the-secret-life-of-walter-mitty-2013","tt0359950","The Secret Life of Walter Mitty",2013,7.4,114,"Adventure,Comedy","English","PG",602618,776,50,"Rotten",70,"Upright","2014-03-28 01:21:20","https://yts.to/torrent/download/8B434B411B8CF5CACCF5053944448DCA8EFB2431.torrent","8B434B411B8CF5CACCF5053944448DCA8EFB2431","720p","1280*536",23.976,377,45,"865.45 MB",552479,"2014-03-28 01:21:20","https://yts.to/torrent/download/15EB8FF6F65CB51F59E95F6BE55EFE22DC70D707.torrent","15EB8FF6F65CB51F59E95F6BE55EFE22DC70D707","1080p","1920*800",23.976,320,49,"1.85 GB",406505,"2014-03-28 11:36:39","Ben Stiller","Ben Stiller, Kristen Wiig, Jon Daly, Kathryn Hahn"
61322,"2015-10-20",2562,"https://yts.to/movie/paranormal-activity-the-marked-ones-2014","tt2473682","Paranormal Activity: The Marked Ones",2014,5,84,"Horror,Thriller","English","R",237639,243,37,"Rotten",35,"Spilled","2014-03-28 19:13:10","https://yts.to/torrent/download/376C8696985D61539291E03580D4C1841F6DEE9C.torrent","376C8696985D61539291E03580D4C1841F6DEE9C","720p","1280*720",23.976,110,14,"803.81 MB",217011,"2014-03-28 19:13:10","https://yts.to/torrent/download/D8C3BBBFD0D0E7F860079EC0BDE34B782FE751B2.torrent","D8C3BBBFD0D0E7F860079EC0BDE34B782FE751B2","1080p","1920*1080",23.976,164,17,"1.63 GB",217083,"2014-03-28 22:28:05","Christopher Landon","Andrew Jacobs, Jorge Diaz, Gabrielle Walsh, Gloria Sandoval"
61323,"2015-10-20",2563,"https://yts.to/movie/the-invisible-woman-2013","tt1700845","The Invisible Woman",2013,6.2,111,"Biography,Drama","English","R",98688,129,76,"Certified Fresh",45,"Spilled","2014-03-28 19:42:08","https://yts.to/torrent/download/A9C4C91EADAE358EB425E10F131DAE740BAD9785.torrent","A9C4C91EADAE358EB425E10F131DAE740BAD9785","720p","1280*536",23.976,45,2,"814.15 MB",90195,"2014-03-28 19:42:08","https://yts.to/torrent/download/E421C6C12D8003559D76FDEC3DD8E3B325CB0910.torrent","E421C6C12D8003559D76FDEC3DD8E3B325CB0910","1080p","1920*800",23.976,10,4,"1.65 GB",47155,"2014-03-30 21:15:41","Ralph Fiennes","Ralph Fiennes, Felicity Jones, Kristin Scott Thomas, Tom Hollander"
61324,"2015-10-20",2564,"https://yts.to/movie/a-walk-to-remember-2002","tt0281358","A Walk to Remember",2002,7.4,101,"Drama,Romance","English","PG",158024,236,27,"Rotten",78,"Upright","2014-03-31 09:53:29","https://yts.to/torrent/download/6761AED3550BC49E9CDFB7D63142D1996F26ED0C.torrent","6761AED3550BC49E9CDFB7D63142D1996F26ED0C","720p","1280*544",23.976,142,43,"804.20 MB",123898,"2014-03-31 09:53:29","https://yts.to/torrent/download/5F19F9875794114AE4241E4929F4542A388F6E52.torrent","5F19F9875794114AE4241E4929F4542A388F6E52","1080p","1920*816",23.976,192,31,"1.63 GB",102550,"2014-03-31 11:09:05","Adam Shankman","Mandy Moore, Shane West, Peter Coyote, Daryl Hannah"
61325,"2015-10-20",2565,"https://yts.to/movie/hunky-dory-2011","tt1727300","Hunky Dory",2011,6,110,"Comedy,Drama","English","Not Rated",19096,42,56,"Rotten",45,"Spilled","2014-03-31 19:45:09","https://yts.to/torrent/download/369292290A86DF173A714989E106475765084DA8.torrent","369292290A86DF173A714989E106475765084DA8","720p","1280*544",24,5,3,"815.75 MB",15534,"2014-03-31 19:45:09","https://yts.to/torrent/download/CBEC64EFC06EFF3DBB19A88DD165EE608651D928.torrent","CBEC64EFC06EFF3DBB19A88DD165EE608651D928","1080p","1920*816",24,5,1,"1.65 GB",14003,"2014-03-31 23:05:28","Marc Evans","Minnie Driver, Kristian Gwilliam, Adam Byard, Aled Pugh"
61326,"2015-10-20",2566,"https://yts.to/movie/dom-hemingway-2013","tt2402105","Dom Hemingway",2013,6.2,93,"Comedy,Crime","English","R",140303,179,59,"Rotten",39,"Spilled","2014-04-01 11:51:47","https://yts.to/torrent/download/F0F13A56C4A0B0A98ED674CE0062B3F3AB2EC9B7.torrent","F0F13A56C4A0B0A98ED674CE0062B3F3AB2EC9B7","720p","1280*544",24,36,4,"755.12 MB",130140,"2014-04-01 11:51:47","https://yts.to/torrent/download/916D9BD8DA55B339A4539898B39385550C56B35B.torrent","916D9BD8DA55B339A4539898B39385550C56B35B","1080p","1920*816",24,31,5,"1.44 GB",88565,"2014-04-01 13:07:39","Richard Shepard","Jude Law, Richard E. Grant, Demian Bichir, Emilia Clarke"
61327,"2015-10-20",2567,"https://yts.to/movie/date-and-switch-2014","tt1878942","Date and Switch",2014,5.7,91,"Comedy","English","R",164016,144,30,"Rotten",39,"Spilled","2014-04-02 20:30:02","https://yts.to/torrent/download/92900651664400A28C02079C8DF83DBFFAECF1F1.torrent","92900651664400A28C02079C8DF83DBFFAECF1F1","720p","1280*544",23.976,54,4,"749.50 MB",154813,"2014-04-02 20:30:02","https://yts.to/torrent/download/27088C41019307AF4E4A8AFC88057487C61744EA.torrent","27088C41019307AF4E4A8AFC88057487C61744EA","1080p","1920*816",23.976,42,10,"1.43 GB",87439,"2014-04-04 22:32:22","Chris Nelson","Nicholas Braun, Hunter Cope, Dakota Johnson, Gary Cole"
61328,"2015-10-20",2568,"https://yts.to/movie/copperhead-2013","tt2404555","Copperhead",2013,5.4,120,"Drama","English","PG-13",39374,51,21,"Rotten",44,"Spilled","2014-04-03 04:28:53","https://yts.to/torrent/download/84F52A84CC685712BC3CAD937E3C3C35CDEBA2C5.torrent","84F52A84CC685712BC3CAD937E3C3C35CDEBA2C5","720p","1280*544",23.976,5,1,"865.62 MB",35255,"2014-04-03 04:28:53","https://yts.to/torrent/download/CF022F3E3A0B79A9F8F7E15E562EF2320BE13482.torrent","CF022F3E3A0B79A9F8F7E15E562EF2320BE13482","1080p","1920*816",23.976,7,1,"1.84 GB",30309,"2014-04-03 05:16:16","Ronald F. Maxwell","Francois Arnaud, Lucy Boynton, Casey Thomas Brown, Billy Campbell"
61329,"2015-10-20",2569,"https://yts.to/movie/white-dog-1982","tt0084899","White Dog",1982,7.1,90,"Drama,Horror","English","PG",36685,79,92,"Fresh",74,"Upright","2014-04-03 05:59:37","https://yts.to/torrent/download/6F4664515CE566B98EBCF92326504EDEAC0AD5A9.torrent","6F4664515CE566B98EBCF92326504EDEAC0AD5A9","720p","1280*720",23.976,10,5,"703.64 MB",31195,"2014-04-03 05:59:37","https://yts.to/torrent/download/6279F38F722D1E02AA9C5AA0AE7443D4D78C4ACF.torrent","6279F38F722D1E02AA9C5AA0AE7443D4D78C4ACF","1080p","1920*1080",23.976,16,2,"1.24 GB",27447,"2014-04-03 10:08:59","Samuel Fuller","Kristy McNichol, Christa Lang, Vernon Weddle, Jameson Parker"
61330,"2015-10-20",2570,"https://yts.to/movie/the-legend-of-hercules-2014","tt1043726","The Legend of Hercules",2014,4.2,99,"Action,Adventure","English","PG-13",480338,458,3,"Rotten",33,"Spilled","2014-04-03 07:53:07","https://yts.to/torrent/download/6726C4729FD9E1ABB3D43B6D407377873E1EAD1A.torrent","6726C4729FD9E1ABB3D43B6D407377873E1EAD1A","720p","1280*538",23.976,139,11,"756.86 MB",438226,"2014-04-03 07:53:07","https://yts.to/torrent/download/59D4D095FAC171A6067214B4A52B190C2F465593.torrent","59D4D095FAC171A6067214B4A52B190C2F465593","1080p","1920*804",23.976,75,29,"1.44 GB",392533,"2014-04-03 14:05:23","Renny Harlin","Kellan Lutz, Gaia Weiss, Scott Adkins, Roxanne McKee"
61331,"2015-10-20",2571,"https://yts.to/movie/black-nativity-2013","tt1425922","Black Nativity",2013,4.3,93,"Drama,Musical","English","PG",33662,32,48,"Rotten",51,"Spilled","2014-04-03 08:11:51","https://yts.to/torrent/download/3FF4DD29130DCC8972D47ED121FBFB2A4C1DF518.torrent","3FF4DD29130DCC8972D47ED121FBFB2A4C1DF518","720p","1280*536",23.976,24,0,"755.66 MB",28581,"2014-04-03 08:11:51","https://yts.to/torrent/download/5A048AD452996F7A813690A9F211DBEC395FD192.torrent","5A048AD452996F7A813690A9F211DBEC395FD192","1080p","1920*808",23.976,7,2,"1.44 GB",24734,"2014-04-03 12:51:39","Kasi Lemmons","Forest Whitaker, Angela Bassett, Jennifer Hudson, Mary J. Blige"
61332,"2015-10-20",2572,"https://yts.to/movie/dead-men-dont-wear-plaid-1982","tt0083798","Dead Men Don't Wear Plaid",1982,6.8,88,"Comedy,Crime","English","PG",24968,53,77,"Fresh",73,"Upright","2014-04-03 23:08:08","https://yts.to/torrent/download/4084CBD020CC3A9151C7C4F787E8914D610616EB.torrent","4084CBD020CC3A9151C7C4F787E8914D610616EB","720p","1280*696",23.976,8,0,"700.66 MB",19830,"2014-04-03 23:08:08","https://yts.to/torrent/download/D4B4707D8E1CD7F597AF89D4E3C63B8441EAFA05.torrent","D4B4707D8E1CD7F597AF89D4E3C63B8441EAFA05","1080p","1920*1040",23.976,6,3,"1.24 GB",19509,"2014-04-04 01:17:25","Carl Reiner","Steve Martin, Rachel Ward, Alan Ladd, Carl Reiner"
61333,"2015-10-20",2573,"https://yts.to/movie/national-lampoon-presents-surf-party-2013","tt2657138","National Lampoon Presents: Surf Party",2013,3.1,105,"Comedy","English","MA15+",81115,72,0,"None",13,"None","2014-04-04 04:50:27","https://yts.to/torrent/download/409BF41E6F7C4FABAE795F0C40A687002C828365.torrent","409BF41E6F7C4FABAE795F0C40A687002C828365","720p","1280*720",23.976,13,1,"701.58 MB",75931,"2014-04-04 04:50:27","https://yts.to/torrent/download/1A8611C9D746C3AB9EAC47BAE6B671BF1C8A4A5F.torrent","1A8611C9D746C3AB9EAC47BAE6B671BF1C8A4A5F","1080p","1920*1080",23.976,10,4,"1.24 GB",47387,"2014-04-04 06:36:09","Sam Pillsbury","Vanessa Angel, Richmond Arquette, Jules Bruff, Andrew Caldwell"
61334,"2015-10-20",2574,"https://yts.to/movie/white-of-the-eye-1987","tt0094320","White of the Eye",1987,6.4,110,"Thriller","English","R",25804,46,33,"Rotten",62,"Upright","2014-04-04 08:56:37","https://yts.to/torrent/download/1478A5E1A84A6E387740332CC152AB777A2AF325.torrent","1478A5E1A84A6E387740332CC152AB777A2AF325","720p","1280*696",23.976,7,2,"810.76 MB",22364,"2014-04-04 08:56:37","https://yts.to/torrent/download/9A004FF120A3B6D1F7C2A39CFC576230FA92F5D3.torrent","9A004FF120A3B6D1F7C2A39CFC576230FA92F5D3","1080p","1920*1048",23.976,5,3,"1.64 GB",19578,"2014-04-04 18:36:35","Donald Cammell","David Keith, Cathy Moriarty, Alan Rosenberg, Art Evans"
61335,"2015-10-20",2575,"https://yts.to/movie/dracula-the-dark-prince-2013","tt2287214","Dracula: The Dark Prince",2013,3.7,100,"Action,Fantasy","English","R",119774,105,0,"None",31,"None","2014-04-04 09:10:28","https://yts.to/torrent/download/5D6F455A211FABA822C52DBB26B6842B9BC6750E.torrent","5D6F455A211FABA822C52DBB26B6842B9BC6750E","720p","1280*720",23.976,28,8,"757.57 MB",111481,"2014-04-04 09:10:28","https://yts.to/torrent/download/3286C18827A3C165E8EDFB75C0A61092B973FF47.torrent","3286C18827A3C165E8EDFB75C0A61092B973FF47","1080p","1920*1080",23.976,24,5,"1.44 GB",88828,"2014-04-05 09:27:34","Pearry Reginald Teo","Luke Roberts, Jon Voight, Kelly Wenham, Ben Robson"
61336,"2015-10-20",2576,"https://yts.to/movie/the-cure-2014","tt2175947","The Cure",2014,3.4,90,"Action,Sci-Fi","English","16",158773,92,0,"None",14,"None","2014-04-04 09:21:04","https://yts.to/torrent/download/D07ACD54F7D6583EAC438981CAF146A195787324.torrent","D07ACD54F7D6583EAC438981CAF146A195787324","1080p","1920*1080",23.976,28,3,"1.24 GB",158773,"2014-04-04 09:21:04","","","","",NA,NA,NA,"",NA,"0000-00-00 00:00:00","David Gould","Gabriel Abreu, Gino Acevedo, David Allen, Richard Anderson"
61337,"2015-10-20",2577,"https://yts.to/movie/ride-along-2014","tt1408253","Ride Along",2014,6.1,99,"Action,Comedy","English","PG-13",622747,495,18,"Rotten",59,"Spilled","2014-04-04 11:10:34","https://yts.to/torrent/download/33872FE56515F5B51C079E1CBC59F91A541AD1FB.torrent","33872FE56515F5B51C079E1CBC59F91A541AD1FB","720p","1280*536",23.976,507,43,"757.63 MB",524085,"2014-04-04 11:10:34","https://yts.to/torrent/download/6D33A5B43D4FC8F70BC272667197E24D1B71E99B.torrent","6D33A5B43D4FC8F70BC272667197E24D1B71E99B","1080p","1920*800",23.976,469,49,"1.44 GB",415739,"2014-04-04 22:20:54","Tim Story","Ice Cube, Kevin Hart, Tika Sumpter, John Leguizamo"
61338,"2015-10-20",2578,"https://yts.to/movie/the-nut-job-2014","tt1821658","The Nut Job",2014,5.8,85,"Animation,Adventure","English","PG",402408,395,10,"Rotten",44,"Spilled","2014-04-04 11:54:30","https://yts.to/torrent/download/32B528BFCD7EBAF5A410946124D5AA5C3C96E7D7.torrent","32B528BFCD7EBAF5A410946124D5AA5C3C96E7D7","720p","1280*694",23.976,271,15,"701.44 MB",358284,"2014-04-04 11:54:30","https://yts.to/torrent/download/76CCEC6731DA0720E039791637D5DD2463DC8B8A.torrent","76CCEC6731DA0720E039791637D5DD2463DC8B8A","1080p","1920*1040",23.976,164,22,"1.24 GB",246498,"2014-04-04 15:08:37","Peter Lepeniotis","Will Arnett, Brendan Fraser, Liam Neeson, Katherine Heigl"
61339,"2015-10-20",2579,"https://yts.to/movie/blood-ties-2013","tt1747958","Blood Ties",2013,6.5,127,"Crime,Drama","English","R",129124,160,54,"Rotten",39,"Spilled","2014-04-04 22:41:27","https://yts.to/torrent/download/F018ABEEADACE1FF6184C2147F6610AB99208D5A.torrent","F018ABEEADACE1FF6184C2147F6610AB99208D5A","720p","1280*536",23.976,42,4,"922.89 MB",119516,"2014-04-04 22:41:27","https://yts.to/torrent/download/322504EFB3122D3F80704EF0B7FEA8347DA5911E.torrent","322504EFB3122D3F80704EF0B7FEA8347DA5911E","1080p","1920*808",23.976,20,0,"1.95 GB",94766,"2014-04-05 05:19:54","Guillaume Canet","Clive Owen, Marion Cotillard, Billy Crudup, Mila Kunis"
61340,"2015-10-20",2580,"https://yts.to/movie/magic-magic-2013","tt1929308","Magic Magic",2013,5,97,"Thriller","English","R",89761,94,0,"None",0,"None","2014-04-05 04:10:30","https://yts.to/torrent/download/4AB869A494E00DFA7A825810D737CDAACA0B41BE.torrent","4AB869A494E00DFA7A825810D737CDAACA0B41BE","720p","1280*528",25,18,4,"750.27 MB",82132,"2014-04-05 04:10:30","https://yts.to/torrent/download/FFF212D8C28D5E7A3F8284C9A1E9E4B26C747F79.torrent","FFF212D8C28D5E7A3F8284C9A1E9E4B26C747F79","1080p","1920*800",25,8,2,"1.43 GB",46276,"2014-04-10 07:55:33","Sebastian Silva","Michael Cera, Juno Temple, Emily Browning, Catalina Sandino Moreno"
61341,"2015-10-20",2581,"https://yts.to/movie/jane-eyre-1943","tt0036969","Jane Eyre",1943,7.6,97,"Drama,Romance","English","Approved",22391,56,100,"Fresh",83,"Upright","2014-04-06 00:14:48","https://yts.to/torrent/download/68E12642EB282F8DC6AA7EF6D73128579E0FB5D2.torrent","68E12642EB282F8DC6AA7EF6D73128579E0FB5D2","720p","960*720",23.976,8,1,"754.23 MB",16730,"2014-04-06 00:14:48","https://yts.to/torrent/download/03AC4103F1C65CEA01BDED5904D52F42A546C175.torrent","03AC4103F1C65CEA01BDED5904D52F42A546C175","1080p","1440*1080",23.976,6,5,"1.44 GB",16747,"2014-04-06 03:01:53","Robert Stevenson","Orson Welles, Joan Fontaine, Margaret O'Brien, Peggy Ann Garner"
61342,"2015-10-20",2582,"https://yts.to/movie/stonados-2013","tt2494032","Stonados",2013,3,88,"Action,Sci-Fi","English","12",52173,69,0,"None",22,"Spilled","2014-04-06 04:25:56","https://yts.to/torrent/download/312A601874082766FCA7DA6BA2CDF3027199B78B.torrent","312A601874082766FCA7DA6BA2CDF3027199B78B","720p","1280*720",23.976,5,2,"696.83 MB",47472,"2014-04-06 04:25:56","https://yts.to/torrent/download/973579555B5EC34340EEAFAD4E40A531A827ABF2.torrent","973579555B5EC34340EEAFAD4E40A531A827ABF2","1080p","1920*1080",23.976,4,0,"1.23 GB",40181,"2014-04-06 07:13:56","Jason Bourque","Paul Johansson, Sebastian Spence, Miranda Frigon, Jessica McLeod"
